scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00039172891039	300.0004554232178
1	1	114.99983816618186	439.99941463805635
1	2	164.99982950944045	109.99968457331059
1	3	165.00054544016353	520.00060929607
1	4	387.50042214976946	95.00088192361049

2	0	130.00190125679137	300.001327900434
2	1	129.99996964078667	429.9989474515192
2	2	179.99906693300238	119.99878969495958
2	3	180.00158660988316	520.0019208095996
2	4	387.50149904835087	110.00272547710831

3	0	145.00365333694086	300.00246994327284
3	1	145.00065953128066	419.9986833345271
3	2	194.99789535155864	129.997591697141
3	3	195.0021779509571	520.0033597625502
3	4	387.5029577255868	125.00474323332082

4	0	160.0048222034013	300.00396460693327
4	1	160.00076006024716	409.99691615859837
4	2	209.99662150907818	139.99698992189914
4	3	210.0035855794983	520.0046635331178
4	4	387.5047749135168	140.0060567165859

5	0	175.0060899506897	300.0048408644544
5	1	175.00043584117543	399.9945350278958
5	2	224.99472051032507	149.9968670735038
5	3	225.0061975022449	520.0057334991805
5	4	387.5061401208432	155.0073155896699

6	0	190.00733261410366	300.00509091970724
6	1	190.00033929821873	389.9919616515732
6	2	239.99280206550787	159.9958537930755
6	3	240.0095591586346	520.0068006950916
6	4	387.50724952874776	170.00918050462445

7	0	205.00907177552966	300.00582859852216
7	1	204.99993944152007	379.98932908375934
7	2	254.99158832267747	169.99370103618304
7	3	255.0129018513439	520.0090730313398
7	4	387.508150353654	185.01176232933182

8	0	220.01067885740684	300.00702573290005
8	1	219.99991391227886	369.9870036100801
8	2	269.9907292300857	179.99111751810912
8	3	270.0153311776656	520.0131066119739
8	4	387.50815285448135	200.01530210525524

9	0	235.01241646845693	300.0074352493595
9	1	235.00118534546561	359.98368106940217
9	2	284.99053707895484	189.98924012090313
9	3	285.0174022918263	520.0184353031992
9	4	387.50812443840834	215.0189782607672

10	0	250.0148045815178	300.00630288674193
10	1	250.00333338028813	349.979134531975
10	2	299.98999364851653	199.98821415249148
10	3	300.0188843349887	520.0253417234698
10	4	387.5082011789127	230.02282456979555

11	0	265.01704645659953	300.0043960371842
11	1	265.0052381163466	339.9737215117635
11	2	314.988156636635	209.98764401456592
11	3	315.0202166181354	520.0327381659931
11	4	387.50869844969964	245.0272609353882

12	0	280.01985655078585	300.0032977601171
12	1	280.00673531174425	329.9676551149534
12	2	329.98637942114374	219.98772245282836
12	3	330.02188229059294	520.0395545107465
12	4	387.5091172083595	260.0325838578691

13	0	295.02261893546915	300.0030389977997
13	1	295.0087602118615	319.9611738803251
13	2	344.9854683156959	229.9877668871794
