scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99999494853715	300.00068540473376
1	1	114.99967412878814	440.0004659969632
1	2	164.9996652557635	109.99975124132064
1	3	165.00046351497704	520.0000871574973
1	4	387.5003131506493	95.0013379654781

2	0	130.00058619669878	300.00241911504054
2	1	129.99875011627213	430.00158659411375
2	2	179.99940464777205	119.99942361520272
2	3	180.0020872789053	520.0005740153305
2	4	387.50107357062586	110.0040042684711

3	0	145.00117022341897	300.00478613621107
3	1	144.99818966573307	420.0022468604368
3	2	195.00015219884705	129.99908509052423
3	3	195.0038162482285	520.0019785274476
3	4	387.5012765112195	125.00667459826549

4	0	160.0012583168466	300.00750380743676
4	1	159.99759981820455	410.0018233860371
4	2	210.00143806853794	139.99788645278335
4	3	210.00494600114106	520.0045657000367
4	4	387.50074968440754	140.00850050630433

5	0	175.00142989424228	300.0104903824334
5	1	174.99691845581137	400.0004689746631
5	2	225.00245196648635	149.9961246384992
5	3	225.00668702999866	520.0080263851731
5	4	387.5000578416648	155.00852122062588

6	0	190.0009508466379	300.01366006535847
6	1	189.99687855668253	389.9984860207579
6	2	240.00330427257202	159.99494723623195
6	3	240.0098974563946	520.0121931949274
6	4	387.49977347074685	170.00796712624302

7	0	204.99946433473923	300.01531267643026
7	1	204.99693512921652	379.996185504237
7	2	255.0039662232188	169.99397585894812
7	3	255.01406377098718	520.0168948556471
7	4	387.49924694759187	185.00737349010564

8	0	219.99792210873434	300.01549610390185
8	1	219.9973648484173	369.9943378494109
8	2	270.0041175746827	179.99263244228396
8	3	270.0193478057288	520.021677404953
8	4	387.4981024870852	200.00573962413392

9	0	234.99674101601425	300.01515574189614
9	1	234.99832322910763	359.99270590864154
9	2	285.003617393288	189.99159950656352
9	3	285.02592389450433	520.0263411651634
9	4	387.4973776202144	215.00348347870758

10	0	249.9951511990554	300.01408402847903
10	1	249.99932472919218	349.9912665566308
10	2	300.0014583207575	199.9894647867684
10	3	300.03280638160487	520.0315425172748
10	4	387.49686806469833	230.00053905133245

11	0	264.9931121853391	300.01282972741365
11	1	264.99904850523524	339.9904158701424
11	2	314.997848095495	209.98558790370146
11	3	315.03883023741946	520.0372754483946
11	4	387.4961594612128	244.99712431135472

12	0	279.99081495540685	300.0113012398826
12	1	279.997648633403	329.99045224622733
12	2	329.9939634852633	219.9806958856007
12	3	330.0441269854978	520.0431726766718
12	4	387.4951943073574	259.99333439084035

13	0	294.9893796708927	300.0092463519251
13	1	294.99700799425284	319.9918905316903
13	2	344.99001008442474	229.975503944532
