scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00032579402529	300.0003949054944
1	1	114.99999579920357	439.9993204660238
1	2	164.9994856981107	110.00099995063516
1	3	165.00012522086644	519.9988760601035
1	4	387.4984160257914	95.00058200378285

2	0	130.00095510579263	300.0010940481512
2	1	129.99967211956886	429.9973138734228
2	2	179.99766341437933	120.00310101027311
2	3	179.99949854662665	519.9964091144246
2	4	387.49568004391125	110.0015434917507

3	0	145.0015759388482	300.002508034759
3	1	144.99965225515786	419.9939562046117
3	2	194.99501062391082	130.00548070573012
3	3	194.99753844196346	519.9934382381505
3	4	387.4940446540639	125.00226567246628

4	0	160.00292479833692	300.00387568178775
4	1	160.0001602074939	409.9904427918258
4	2	209.99183507318412	140.0082741923131
4	3	209.9953414563103	519.9899540310801
4	4	387.493422368475	140.0024510758308

5	0	175.00484033105639	300.00420019121714
5	1	175.00009877274186	399.98673318810853
5	2	224.9886800487177	150.0107665187354
5	3	224.9934471275993	519.9861668986913
5	4	387.49425367671415	155.0026257905089

6	0	190.00747318428583	300.00454716037876
6	1	189.9997586138953	389.9828960505805
6	2	239.98621317098443	160.01360299288305
6	3	239.99136332379354	519.9833705599694
6	4	387.49568299485145	170.0034224625614

7	0	205.01138467883135	300.00563434384543
7	1	204.9995950860443	379.97995596547895
7	2	254.98486496638765	170.017309911371
7	3	254.98883932390046	519.9817319346383
7	4	387.4964728547411	185.00398591639498

8	0	220.0160884582568	300.00767669696614
8	1	219.99933249391546	369.9762560783418
8	2	269.9847602570009	180.02156856826974
8	3	269.98625763130076	519.9808613540484
8	4	387.4973401499257	200.00449689303645

9	0	235.02090436560536	300.01039054362957
9	1	234.99861858357895	359.9716146187629
9	2	284.9839113342806	190.0268738927494
9	3	284.98336843454587	519.9812486620897
9	4	387.49875752687433	215.00603424238304

10	0	250.02478938984714	300.0128922944442
10	1	249.99730165694314	349.96723505489797
10	2	299.9808280892342	200.03253503502106
10	3	299.979749358866	519.982413880813
10	4	387.5005921699858	230.00872277199065

11	0	265.0273915244415	300.01439028236626
11	1	264.99545105472237	339.96264899934533
11	2	314.97675034634113	210.03845632076622
11	3	314.97581362712543	519.9840929025925
11	4	387.50256459383604	245.01255099940656

12	0	280.02911920752285	300.0159630535225
12	1	279.99364121827887	329.9583316630822
12	2	329.9726999867024	220.04452179502172
12	3	329.97236793328284	519.9862848152756
12	4	387.50383335225985	260.0174031988803

13	0	295.03028026062805	300.0190354845247
13	1	294.99092351915965	319.9550620199505
13	2	344.96820167745074	230.05029392886976
