scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99977029167688	299.9997800365669
1	1	115.00041899604302	439.9994599790254
1	2	164.9995924382045	110.00009869207999
1	3	164.99990131646652	520.0010510461717
1	4	387.5001905212329	94.99978407531725

2	0	129.9989993647712	299.9985987844697
2	1	130.0005261014066	429.99795174501395
2	2	179.999206927855	119.99930560609167
2	3	179.99926391653725	520.0031090849632
2	4	387.5009985953461	109.99999574308687

3	0	144.99687856431513	299.9962856348717
3	1	144.99922204347695	419.99589660119017
3	2	194.9995525030569	129.99792187153295
3	3	194.99800020908685	520.0045224477838
3	4	387.5028119675703	125.00080248370222

4	0	159.99344711678393	299.99340830236207
4	1	159.99733414283037	409.9927088685376
4	2	210.0002963159536	139.99719383477483
4	3	209.99625188920336	520.0056186830025
4	4	387.5048111245906	140.00169990927085

5	0	174.9897694744448	299.9904972412745
5	1	174.9961879710225	399.9876196801036
5	2	225.00095324490198	149.99748622978393
5	3	224.99393156733592	520.0069673998224
5	4	387.50579248292104	155.00256619442558

6	0	189.9861946028194	299.98662611626276
6	1	189.99622951348877	389.9812635038202
6	2	240.00080764469357	159.9988082115151
6	3	239.99041328040124	520.0081172871385
6	4	387.5059580396894	170.00350918427185

7	0	204.9825312310964	299.98149301893835
7	1	204.9972010433119	379.9744618869251
7	2	255.00028698396503	170.0003673535765
7	3	254.98630864389452	520.0090034298926
7	4	387.5057277927246	185.0053066300814

8	0	219.97871565751686	299.97612436245186
8	1	219.99814982498964	369.9670422900621
8	2	269.999923261935	180.00231645243215
8	3	269.98392498643847	520.0097656940761
8	4	387.504745416491	200.00744881004437

9	0	234.97506372434944	299.9707033764058
9	1	234.99931926100246	359.95907562951936
9	2	284.9997295907415	190.0045993988015
9	3	284.98262199875614	520.010774937326
9	4	387.5039002394646	215.00939338592192

10	0	249.97214509171474	299.9647699047976
10	1	250.00181000712934	349.950658544184
10	2	299.9998254597011	200.00671077717988
10	3	299.98147153571426	520.0119085739404
10	4	387.50361118552166	230.0108206905557

11	0	264.9695072598947	299.95798319212366
11	1	265.0050026080273	339.94165342692304
11	2	314.99953982093837	210.0084187149716
11	3	314.9808208060434	520.0128147785828
11	4	387.5032601284269	245.01138476706032

12	0	279.9660273699187	299.95187171716805
12	1	280.00824230287014	329.93281108631606
12	2	329.9984658203693	220.00944523559755
12	3	329.98006149116947	520.0144079708351
12	4	387.50367495174424	260.01178623999715

13	0	294.9626998953056	299.9471410535977
13	1	295.0108946941	319.92475197328093
13	2	344.9966324008813	230.00976318439797
