scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99959065587277	300.0002867957372
1	1	115.00100046279584	440.00033818023974
1	2	164.99968695630778	110.00051239287883
1	3	165.00071901288132	520.0002461579876
1	4	387.5006453681888	94.99969463873714

2	0	129.99799944192753	300.0012251827294
2	1	130.00312624595236	430.0010134301854
2	2	179.99941180236772	120.00180907756445
2	3	180.00231779649724	520.0003051848716
2	4	387.5013109293372	109.99888672927557

3	0	144.9956239057791	300.0020457876999
3	1	145.0050599359065	420.001533381076
3	2	194.99854794177963	130.00392587553472
3	3	195.0042874429417	519.9993201153079
3	4	387.5015568628538	124.99805263304417

4	0	159.99320610492063	300.00267805573276
4	1	160.00582519427903	410.0030598629214
4	2	209.99686195934004	140.00593634250498
4	3	210.00632435455748	519.9983531390733
4	4	387.50172491106304	139.99750341690975

5	0	174.99205677281023	300.00402267496344
5	1	175.00515454536603	400.0056681410185
5	2	224.99593939616642	150.0074867930168
5	3	225.00909519140518	519.9973600655949
5	4	387.500958699556	154.99730345199106

6	0	189.99203766549516	300.00493207702544
6	1	190.00408239850228	390.00845464601895
6	2	239.99550780979033	160.00984198466332
6	3	240.01315584948162	519.9960198446307
6	4	387.49862540680016	169.99802729331591

7	0	204.99166335461612	300.0054208375453
7	1	205.00388144087586	380.01193321878463
7	2	254.9949840648787	170.01224579345768
7	3	255.0180675870985	519.9953536924204
7	4	387.49585189344936	185.00038301402094

8	0	219.99127332634467	300.00684972060793
8	1	220.00407877615737	370.0154077094803
8	2	269.9938291375235	180.01398347746786
8	3	270.0229827508992	519.9947802984559
8	4	387.4925709526991	200.0031317766579

9	0	234.99093480937432	300.0079836213199
9	1	235.00372869560417	360.01844449334135
9	2	284.99140497981074	190.0155430725851
9	3	285.0274460616689	519.9936678712467
9	4	387.48903363694933	215.00532127104051

10	0	249.9896696715816	300.0088243572982
10	1	250.00256070417433	350.0215969369468
10	2	299.98780381877486	200.01769068865713
10	3	300.0320051308692	519.9922977378833
10	4	387.4855537624773	230.0072592787711

11	0	264.98793988981	300.01017613940303
11	1	265.00100464564605	340.0249139468649
11	2	314.9831139443835	210.02091934879348
11	3	315.0366609613877	519.9913236076868
11	4	387.4814737973381	245.0085219141929

12	0	279.98620914511065	300.0124240954624
12	1	280.000615243851	330.02806063673074
12	2	329.97832064303617	220.02408860352628
12	3	330.04159683138244	519.9907397054116
12	4	387.47705790591147	260.00932119575185

13	0	294.9842817606166	300.01470664090203
13	1	295.00116718857754	320.03201447057626
13	2	344.9732772765865	230.02578824524298
