scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00009623097391	300.00036166905835
1	1	115.00059689315373	440.00032950907547
1	2	164.99952563148565	110.00012860191647
1	3	164.9999538108428	519.9991791444887
1	4	387.5002572059977	94.99990440059058

2	0	129.99974418613388	300.00171647270514
2	1	130.0009194738816	430.00054417351566
2	2	179.99890843957374	120.00105629303928
2	3	179.9996277567826	519.9981208021188
2	4	387.5011534334657	109.99932507228407

3	0	144.99907448154008	300.0032317555148
3	1	144.99997287061518	420.00024663331004
3	2	194.99868312096496	130.001997811354
3	3	194.99909539594967	519.9969794546429
3	4	387.5020840684351	124.99802035116076

4	0	159.99912784020967	300.00436960717394
4	1	159.99875920447136	410.000923466853
4	2	209.9979876094835	140.00233671192274
4	3	209.99898079287672	519.994780322217
4	4	387.5024536483026	139.99584017308752

5	0	174.99936305491664	300.00546499991674
5	1	174.9976385976769	400.00230546401144
5	2	224.99645740697036	150.0035795669327
5	3	224.99888629355553	519.9921683103828
5	4	387.5033753683134	154.99358782907285

6	0	189.99960272295777	300.0067229816612
6	1	189.99639916604477	390.0039423325887
6	2	239.9949271412745	160.0067522215339
6	3	239.99812874655575	519.9897043717214
6	4	387.5043276940563	169.99222051798083

7	0	204.9993830035706	300.0082644156912
7	1	204.9941794492442	380.0065016582977
7	2	254.99332245645127	170.0112811691391
7	3	254.99639653105558	519.9871743262316
7	4	387.5041083098272	184.99087901305393

8	0	219.99847722872192	300.0101381077129
8	1	219.99166503373104	370.00874747506606
8	2	269.9905270479911	180.01607521353307
8	3	269.9932555182349	519.9842287108258
8	4	387.5035049762562	199.98841193218092

9	0	234.99731180183625	300.0128570610288
9	1	234.9894087565456	360.01037574941864
9	2	284.9868674289133	190.02062889224402
9	3	284.9894356252319	519.9820102066402
9	4	387.5026351730483	214.98502642080905

10	0	249.99684962606383	300.01588565026924
10	1	249.98736704553238	350.0119406255631
10	2	299.98326019038603	200.02470649105166
10	3	299.98507119896635	519.9806097154175
10	4	387.5006598954372	229.9817097360688

11	0	264.99656294013926	300.0186138058906
11	1	264.98580087418804	340.01380247127435
11	2	314.9794563937206	210.02863303519362
11	3	314.9800391494457	519.9789597771585
11	4	387.4976848342432	244.97879010299556

12	0	279.9952088905276	300.02126146223327
12	1	279.98408682150136	330.0165093405524
12	2	329.9760303005928	220.03239983492168
12	3	329.97512346114866	519.9772397789691
12	4	387.49370059088295	259.97610968543006

13	0	294.99385081513094	300.02383321510985
13	1	294.9827474262299	320.0188002086264
