scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99955959779764	300.0004573637509
1	1	114.99981159479883	440.0000167961471
1	2	164.99952543261486	110.00012433920085
1	3	165.00019331933717	519.9997453032067
1	4	387.50014907981034	95.00059190741281

2	0	129.999009389185	300.000162625313
2	1	130.0002036056727	429.99889260902137
2	2	179.99963290159823	120.00089364229676
2	3	180.00072411110096	519.9996216347845
2	4	387.50091701258856	110.00128034620899

3	0	144.99865160263855	299.99876789021613
3	1	145.00137925096908	419.99671297791707
3	2	195.00080192118608	130.00212667599686
3	3	195.0018100031528	520.0006125909259
3	4	387.5015102221812	125.00174725613525

4	0	159.99745106648595	299.99788388787096
4	1	160.00279657622704	409.9944373615072
4	2	210.00200262769354	140.00375036858745
4	3	210.00402819906708	520.0027239980105
4	4	387.50228543210557	140.00112805585974

5	0	174.99549339044245	299.9982796010984
5	1	175.00449423927932	399.9923467291525
5	2	225.0030627275445	150.00499938845203
5	3	225.00650276550388	520.0053627093982
5	4	387.50447425299967	154.99905219340906

6	0	189.9932446044448	299.9999092369786
6	1	190.00580473713362	389.99010686848226
6	2	240.003669433574	160.0056732865212
6	3	240.00919584176208	520.00812877061
6	4	387.50712898706075	169.99693438524875

7	0	204.99074794296544	300.0023753865978
7	1	205.00630366827718	379.9866230041611
7	2	255.0040553312688	170.00620904627772
7	3	255.01232342900371	520.0094596639063
7	4	387.50904725164577	184.99487807027293

8	0	219.9879188821774	300.0067901635618
8	1	220.00683381579924	369.9822882235634
8	2	270.00444001563005	180.00667395195097
8	3	270.0145241148873	520.0096474983372
8	4	387.5103281478889	199.99283804838845

9	0	234.98567110539423	300.01218381720605
9	1	235.00761046371096	359.9768243597849
9	2	285.00401951561275	190.00704674363814
9	3	285.0160555382617	520.0094344165476
9	4	387.5107779217595	214.9905841915282

10	0	249.98446537189312	300.0163546366818
10	1	250.00820115457802	349.96997221770334
10	2	300.0014127759257	200.00699395461498
10	3	300.0192159009059	520.0086067605976
10	4	387.510335924523	229.98885914179772

11	0	264.9837477885342	300.01979587370454
11	1	265.00903723348443	339.9626931299672
11	2	314.99620608925466	210.0076227093151
11	3	315.02387647055843	520.0078614070318
11	4	387.51042531770497	244.98699935440385

12	0	279.98477428282564	300.02380543459554
12	1	280.0091106477258	329.9550565961224
12	2	329.9904353100285	220.0093304901002
12	3	330.028162232423	520.0061639267298
12	4	387.51076148055284	259.9840184648296

13	0	294.9867828768521	300.02877206974284
13	1	295.00663060924273	319.94689623073174
13	2	344.9849435936263	230.01236762349572
