scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00073038939831	299.9997476560013
1	1	114.99939901413327	440.00061300085355
1	2	165.00093412635323	109.99960714397108
1	3	164.99959342660597	520.0006493279795
1	4	387.5001053420586	94.99974845279606

2	0	130.00231782919232	299.9992316128887
2	1	129.99752301826405	430.0017028091664
2	2	180.00338628500185	119.99862261450859
2	3	179.99908621391216	520.0018656102206
2	4	387.50075487222773	109.99844326328733

3	0	145.00418431901548	299.99813612769276
3	1	144.99455407664814	420.0025620179681
3	2	195.00660825298996	129.99683410231006
3	3	194.9985106861134	520.0031363455407
3	4	387.50215010300735	124.99653146057169

4	0	160.0064646384343	299.995665147916
4	1	159.9916827805842	410.00313599591067
4	2	210.00937747739133	139.9942280990625
4	3	209.997946852398	520.0040738271126
4	4	387.5040932560645	139.99428954243777

5	0	175.00893210923817	299.9924437539556
5	1	174.98913327482435	400.0028220159341
5	2	225.01162135382768	149.99156062273107
5	3	224.9979529582904	520.0042827300406
5	4	387.50641241865605	154.99166824595042

6	0	190.0123084170733	299.98891431705033
6	1	189.9871255516885	390.00182933095437
6	2	240.0130901793641	159.98840664697758
6	3	239.99853393633092	520.004601289374
6	4	387.50825458636047	169.98867272409305

7	0	205.01706836807836	299.9851290922448
7	1	204.9858162070639	380.00077453147117
7	2	255.01428173617265	169.9832663534339
7	3	254.99970539110595	520.004551693752
7	4	387.50934357055223	184.9854630179058

8	0	220.02188722111794	299.98198871291004
8	1	219.9843046885034	369.9997258252081
8	2	270.016531875148	179.97661105480634
8	3	270.0016188398746	520.002600845891
8	4	387.5110635774248	199.98247021867698

9	0	235.02688901455312	299.97966706344306
9	1	234.98246017359008	359.9988039210413
9	2	285.0189758106106	189.9695858454904
9	3	285.0031262831687	519.999838322952
9	4	387.5141670428194	214.97952948671315

10	0	250.03215677365313	299.9777419072384
10	1	249.98000952774134	349.99838207020935
10	2	300.0211336647559	199.9620533522426
10	3	300.00441711727814	519.9969752862735
10	4	387.5183961790549	229.9769130466032

11	0	265.0372672770818	299.97618060094453
11	1	264.97718641776515	339.99821002077164
11	2	315.02242716309735	209.95381769419618
11	3	315.00537699171315	519.9937006569673
11	4	387.5234841835948	244.97458145311293

12	0	280.042648168504	299.9748843201667
12	1	279.97397619931877	329.9980791931988
12	2	330.0222192007334	219.9452928076515
12	3	330.0045946992178	519.9902452296382
12	4	387.5290491370944	259.97116682190335

13	0	295.0478988220623	299.9734596507575
13	1	294.9711825016767	319.9980726091538
13	2	345.02150275178974	229.93756712046235
