scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00010012076714	299.9996431380027
1	1	115.00061402505891	439.9990586368236
1	2	165.0002341750152	110.00027671018046
1	3	164.9999220153367	520.0005637931412
1	4	387.5006459714853	95.00092144449499

2	0	130.00041526236723	299.99982458214816
2	1	130.00138718336737	429.99781685290134
2	2	180.0013504232951	120.00071173215463
2	3	180.00046130528412	520.001215884555
2	4	387.5014680785849	110.00277151023023

3	0	145.00013719677858	300.00042451178365
3	1	145.00093432089034	419.99767429319206
3	2	195.00279597581235	130.00099704960556
3	3	195.00275992218607	520.0014239169029
3	4	387.5024340790537	125.00441206393627

4	0	159.99864126735292	300.0008799842936
4	1	159.9995151851854	409.9979593389544
4	2	210.00389465562998	140.00155874123988
4	3	210.00590697795292	520.000819091664
4	4	387.5041637163099	140.00600264467252

5	0	174.9961076022506	300.00167473408254
5	1	174.99788793847466	399.99793641349737
5	2	225.00493802290208	150.0025675831654
5	3	225.0086629193081	520.0000582482808
5	4	387.50588552221905	155.0079070832424

6	0	189.9931562266703	300.00257862428043
6	1	189.99616579722183	389.9978113337304
6	2	240.00656699521525	160.00411692709946
6	3	240.0111366821873	519.9998166021627
6	4	387.5074834563923	170.00964520164757

7	0	204.99080552956522	300.0031413570327
7	1	204.99417437701862	379.99768154348993
7	2	255.0078603256736	170.00616012704978
7	3	255.01350819762052	519.998841996745
7	4	387.50882302464487	185.010899681858

8	0	219.9885743856192	300.0030190294126
8	1	219.99240344489124	369.9963078463471
8	2	270.0084281436417	180.00867389598093
8	3	270.01520991391	519.9972098376114
8	4	387.5101352561113	200.01193032018074

9	0	234.9863256110773	300.002159394102
9	1	234.9917799988514	359.99385828135604
9	2	285.0092146758021	190.01126628688718
9	3	285.0161864232309	519.9956255804453
9	4	387.5115346862666	215.01315502840205

10	0	249.98452658999997	300.0013408430243
10	1	249.99177859960773	349.99200495256537
10	2	300.0102053391877	200.01305907479158
10	3	300.0178601146571	519.9941479303142
10	4	387.51190437865745	230.0149973218654

11	0	264.9832859181071	300.00077247811527
11	1	264.9916902616612	339.9904216391298
11	2	315.0109739290494	210.01434751735314
11	3	315.0201451930542	519.992894067752
11	4	387.5115621312643	245.01810967062482

12	0	279.98248868607465	299.9989729086384
12	1	279.9919510441499	329.9889468592886
12	2	330.01142510911717	220.01660370134323
12	3	330.0221397968236	519.992142248136
12	4	387.5122467752413	260.0216445186629

13	0	294.9819506194605	299.99611403587323
13	1	294.99299438384577	319.98791807693766
13	2	345.01148730750305	230.0192858101124
