scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99984677547803	299.9993343085994
1	1	114.99908463849471	439.99928359698924
1	2	165.0001392563248	110.00043128655332
1	3	164.99848779029767	520.0004829474815
1	4	387.50050510789987	95.00057811502765

2	0	130.00060850684866	299.99706568018314
2	1	129.9967219206846	429.997296484051
2	2	180.00016543206743	120.00171722543692
2	3	179.99517585614325	520.0009258119122
2	4	387.5013379475035	110.00160747823904

3	0	145.00247985999866	299.9940389478788
3	1	144.9934461581641	419.99415821171715
3	2	195.00006841665237	130.00458898614
3	3	194.99144900510007	520.0010865503558
3	4	387.5031882583478	125.00175582494805

4	0	160.0046601586736	299.99095163457866
4	1	159.98974567421502	409.9906916614329
4	2	210.00000570910237	140.00875993132732
4	3	209.9878895877977	520.0011789874035
4	4	387.5060258250884	140.00059479246792

5	0	175.00711321967378	299.9877058049539
5	1	174.98548285254316	399.98782928113525
5	2	224.99994472416026	150.01339608195576
5	3	224.98547538557614	520.001156268929
5	4	387.50918788122823	154.99844044433493

6	0	190.0092677340373	299.9841054518277
6	1	189.98028482897894	389.9854250551087
6	2	240.00059074177716	160.01901761644157
6	3	239.98341070290178	520.001655320577
6	4	387.51401985705826	169.99676826470957

7	0	205.01185303082886	299.98056889117976
7	1	204.97475945084585	379.9834262088994
7	2	255.00227889906387	170.02631799992628
7	3	254.98062906308738	520.0025149663066
7	4	387.52005554108376	184.99636375879146

8	0	220.014573777245	299.97773846891755
8	1	219.9696365512519	369.98120572389655
8	2	270.00446852293476	180.03477496776594
8	3	269.97750847852564	520.0037218506446
8	4	387.5258149273061	199.99711668066453

9	0	235.01667576915446	299.9755986179476
9	1	234.9647048175278	359.9787493203565
9	2	285.0058106715637	190.04291502606287
9	3	284.9743871359475	520.0054710710224
9	4	387.53115724623956	214.99955036761335

10	0	250.01862085276008	299.97394463584016
10	1	249.96003218329852	349.97774555567827
10	2	300.0052666551888	200.0504069263502
10	3	299.9714661222614	520.0078424761589
10	4	387.5361653210912	230.00258256772244

11	0	265.0204364634086	299.97335954953917
11	1	264.95516230237797	339.97786222199085
11	2	315.0036994116111	210.05751316243337
11	3	314.9693674151181	520.010868423505
11	4	387.5402264696854	245.00504704989734

12	0	280.022711250433	299.97388221713425
12	1	279.94937915642527	329.9772140935447
12	2	330.0022068094997	220.064496524688
12	3	329.96780414226015	520.0144771315167
12	4	387.5436703305735	260.00866320931726

13	0	295.02526801892185	299.97415732241416
13	1	294.94411278121305	319.9758288957199
13	2	345.0000902163932	230.07131849068236
