scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99993177603643	300.0004619485271
1	1	114.99934731627047	440.0000554631888
1	2	164.99978618828425	109.99955172961612
1	3	165.00050441391144	520.0002519710056
1	4	387.4993906131779	94.99994715713432

2	0	129.99970547038333	300.0009382132855
2	1	129.99772419302482	430.0003935111131
2	2	179.99981549663113	119.9988548130733
2	3	180.00139742747464	520.0001500891477
2	4	387.498547567301	109.99939454326606

3	0	144.9984944683086	300.0001645033705
3	1	144.99640864306517	420.001295721142
3	2	195.0008129335031	129.99862420249977
3	3	195.00238180888735	519.9999425578634
3	4	387.49816703167943	124.9990911694704

4	0	159.99653888635552	299.9983531199736
4	1	159.99513272211033	410.0022702398578
4	2	210.0020479202272	139.99983010394405
4	3	210.00375811397225	520.0002321275807
4	4	387.49824191291026	139.99844140351888

5	0	174.99508485339942	299.9961426517662
5	1	174.99279459752327	400.00364235838566
5	2	225.0035380837274	150.00201625009313
5	3	225.00586243432713	520.0008684692513
5	4	387.4978258095214	154.99820235136207

6	0	189.99425132702117	299.99423731434376
6	1	189.98975216400646	390.0058028756797
6	2	240.0066718911083	160.0036363565949
6	3	240.0080654425357	520.0019790869078
6	4	387.4968395336413	169.99951421062943

7	0	204.99346722384348	299.99265187479483
7	1	204.98656114232548	380.0084568076527
7	2	255.01123440157767	170.00412337553664
7	3	255.00979504656036	520.002485479481
7	4	387.4962241749031	185.0004334295881

8	0	219.99328926662994	299.99083384461386
8	1	219.9830302243481	370.0115909062998
8	2	270.0170651801886	180.00343880421656
8	3	270.01181501685824	520.0026167673899
8	4	387.49553702464544	200.00013962880456

9	0	234.99392715800388	299.9886995159919
9	1	234.97971310776364	360.014221043883
9	2	285.02376336644755	190.0024644523506
9	3	285.0143022010211	520.0033942309909
9	4	387.49502973607525	214.99876614992837

10	0	249.99386771049666	299.9872606614943
10	1	249.97687147606786	350.01623236973944
10	2	300.030941984504	200.00160063605045
10	3	300.0171474696921	520.0048180062593
10	4	387.49532787048014	229.99732152370692

11	0	264.99391448046	299.9870918631881
11	1	264.97387354024124	340.0182054765692
11	2	315.03886233511906	210.0004762717573
11	3	315.02041403950824	520.0062424577968
11	4	387.49594464569185	244.9962879698688

12	0	279.9941596175342	299.9870015022784
12	1	279.97120917470113	330.02032918430785
12	2	330.0462883192525	219.99868804579236
12	3	330.0238035522459	520.0080830568593
12	4	387.4961130087482	259.995602021974

13	0	294.9932127265674	299.98709289360914
13	1	294.96897806164736	320.02256995583133
13	2	345.0544870364645	229.9953167372606
