scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99993579393637	300.0001527009802
1	1	115.00017330493156	440.0002667050592
1	2	164.99965525638203	109.99979458979078
1	3	165.00070758916183	520.00005871001
1	4	387.4992357763649	94.9989057614654

2	0	129.99996963249527	300.0006361234762
2	1	129.99986311450817	430.000718166687
2	2	179.99820373313815	119.99940443342771
2	3	180.00224295838171	519.9996061191049
2	4	387.4978459384604	109.99743032042508

3	0	145.00051766175818	300.0013558828397
3	1	144.99869525883054	420.0011262445899
3	2	194.99552699998972	129.9991909096003
3	3	195.00428031753742	519.9983509618093
3	4	387.49620823739275	124.99721222627208

4	0	160.00184439209468	300.00201660181824
4	1	159.99719765027956	410.000994085312
4	2	209.9927203337275	139.99909741146385
4	3	210.00621233702873	519.9968840477914
4	4	387.4940725107115	139.99774960401504

5	0	175.0040520808382	300.00208539986687
5	1	174.995430286838	399.99994013709943
5	2	224.98987510974644	149.99875063987648
5	3	225.00886533931828	519.995648352417
5	4	387.4918009249553	154.9987729989049

6	0	190.00694491867614	300.0011724857035
6	1	189.99370322179425	389.99856164437745
6	2	239.9870556232993	159.99790217365657
6	3	240.0121500881668	519.9943399103524
6	4	387.48872676831246	170.00047962773937

7	0	205.01069403620883	299.9996173480879
7	1	204.99249769130492	379.9973345558403
7	2	254.98447016267573	169.99640314870092
7	3	255.01391778047437	519.9926036625623
7	4	387.4860534492526	185.00292462378317

8	0	220.0160100441134	299.9978144601484
8	1	219.99262287528785	369.9963774943325
8	2	269.9823022141221	179.99354525177841
8	3	270.01517615210577	519.990020704288
8	4	387.48431667288344	200.00610437190724

9	0	235.02231814188335	299.9963308335124
9	1	234.99290575697282	359.9949520519465
9	2	284.97976352284735	189.9901251035481
9	3	285.0177078716659	519.9868660727344
9	4	387.48187788322804	215.0084648735164

10	0	250.02907563735414	299.9953647835978
10	1	249.99276208603527	349.9928108172312
10	2	299.9760765597834	199.98555426479788
10	3	300.02093545420024	519.9842257146277
10	4	387.47886954323025	230.00977804376583

11	0	265.0351120672752	299.9948419732273
11	1	264.99266062682705	339.9907123492755
11	2	314.9720465193727	209.979450629992
11	3	315.02315890563585	519.981935649262
11	4	387.4759323371464	245.0115550076269

12	0	280.04037834825715	299.9944777354082
12	1	279.99164096632427	329.98868898658793
12	2	329.96826515152	219.9731881128651
12	3	330.02528885358333	519.9791333810956
12	4	387.47321017596767	260.0133704196191

13	0	295.04660682851016	299.99360166979056
13	1	294.9901618444799	319.9869038439624
13	2	344.9648717781953	229.96547665666327
