scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00069931308829	299.99959108714245
1	1	115.00072413965437	440.00055395936835
1	2	164.99977272114918	110.00046922395856
1	3	164.99967738909191	519.9998750737495
1	4	387.5002515731268	94.9994458925041

2	0	130.00214592435165	299.9987185597614
2	1	130.0030217159476	430.0013238192732
2	2	179.99883485718	120.00169522629122
2	3	179.99930529090165	519.9994741223555
2	4	387.50018804563837	109.99888628946935

3	0	145.00376506740895	299.99807163580795
3	1	145.00641767902465	420.00137301474604
3	2	194.99790711700288	130.00423542944839
3	3	194.99869470824115	519.9985974581174
3	4	387.4986167756174	124.99865323552264

4	0	160.0059547927302	299.9975483381559
4	1	160.01049156515293	410.0017718121236
4	2	209.99800736424692	140.00777699006747
4	3	209.99745806839766	519.9977848065033
4	4	387.4965852642008	139.99890590182778

5	0	175.0086764656219	299.9967802502866
5	1	175.015206699669	400.00279091109206
5	2	224.99914053246565	150.0115524157358
5	3	224.99659812519414	519.9968407561897
5	4	387.49514374234303	154.99979262430872

6	0	190.01185897630992	299.995641031924
6	1	190.0202998627912	390.00256627725696
6	2	240.00076141922804	160.0160151144794
6	3	239.99602984127787	519.9948853880278
6	4	387.49353178104354	170.0001949589609

7	0	205.01577583428715	299.9940621209733
7	1	205.02549217740273	380.00058062376354
7	2	255.00311186752728	170.02160637576273
7	3	254.99560272309137	519.9929342678763
7	4	387.4917404681241	185.00117409089395

8	0	220.01969967135005	299.9926701581969
8	1	220.03079443968537	369.99746242931576
8	2	270.0064451110414	180.0281917798096
8	3	269.9956712170581	519.9918997376346
8	4	387.48921205421027	200.00298873117353

9	0	235.02347433734727	299.9912283183929
9	1	235.03633676485143	359.99472378435075
9	2	285.0094862717703	190.035668148976
9	3	284.9954033514099	519.9909224270796
9	4	387.4849345774193	215.0051239076958

10	0	250.02821915266136	299.9892053322956
10	1	250.0410926846475	349.9931815371457
10	2	300.0124565256316	200.04426348066318
10	3	299.9940122133173	519.9895716306542
10	4	387.47951481993806	230.0079288614804

11	0	265.0334420245436	299.987904527991
11	1	265.04582567877856	339.99143186699683
11	2	315.01720166797713	210.05342893623086
11	3	314.9910645750484	519.9880592026698
11	4	387.47366221986164	245.01122786029944

12	0	280.0369170098089	299.98751896892884
12	1	280.05127552315747	329.9892807094495
12	2	330.02426991008133	220.06301985599325
12	3	329.9866066129115	519.9868474754651
12	4	387.46803894044155	260.0144120728428

13	0	295.0383982107502	299.9871325552026
13	1	295.05684843382096	319.987695068875
13	2	345.0319812110969	230.07355522982382
