scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99989812344579	299.99963943393993
1	1	115.00090143131885	439.99949819088044
1	2	164.99967988030906	110.00047647560758
1	3	165.00104729914722	519.9997849844993
1	4	387.5000836989551	94.9996046289561

2	0	129.99942102846953	299.99850657511183
2	1	130.00239966477844	429.99903532351226
2	2	179.9990384968448	120.00154712346074
2	3	180.002383037394	519.9999070924334
2	4	387.50075749559875	109.9992217646434

3	0	144.9988082711452	299.99725160833395
3	1	145.00383260752324	419.9989599172726
3	2	194.9984762538516	130.00321441930168
3	3	195.0026001422526	520.0000046075746
3	4	387.5020792081782	124.99910854893174

4	0	159.99823942705416	299.9965158338382
4	1	160.00631104859747	409.99915772348356
4	2	209.99845363506955	140.00507250491555
4	3	210.00263077027716	520.0006072638764
4	4	387.5030239999054	139.99730312009092

5	0	174.99697749206763	299.99647031231285
5	1	175.0091518803474	399.9996614601037
5	2	224.99995933996667	150.00708347704932
5	3	225.0031654558082	520.0023240665959
5	4	387.5035512298172	154.99453710719726

6	0	189.99540670335782	299.99684912892354
6	1	190.0114178160826	389.9995443516036
6	2	240.00247666380986	160.00952701428344
6	3	240.00411525435035	520.0038224272807
6	4	387.50333916485494	169.99199859138548

7	0	204.99477607366532	299.9971924813711
7	1	205.01387490154607	379.9997706368072
7	2	255.00453290540236	170.01199230083807
7	3	255.00537296027127	520.0051219896583
7	4	387.5031071309299	184.9888646603991

8	0	219.9949348550943	299.99735483494186
8	1	220.0170158319246	370.0012897607126
8	2	270.0071500694576	180.01507723999254
8	3	270.0077253980985	520.00657202946
8	4	387.50409868809936	199.98602193340295

9	0	234.99562081827202	299.99741863007415
9	1	235.0218898294572	360.0025540358128
9	2	285.01103372026	190.01833485287796
9	3	285.0112033879322	520.0084723266069
9	4	387.5054365733556	214.98333144950797

10	0	249.99590549244112	299.99734080747913
10	1	250.02860088367092	350.00372711087743
10	2	300.014768811431	200.02093481254892
10	3	300.0156218150399	520.010842177656
10	4	387.50570830006296	229.97975371195386

11	0	264.9954325002383	299.9979630480372
11	1	265.03605931957225	340.0053313656278
11	2	315.01816532787814	210.0236950772644
11	3	315.02093697233744	520.0134537293147
11	4	387.505035636221	244.97579034140477

12	0	279.9942001439069	299.99921964766355
12	1	280.0440118077463	330.0059294412518
12	2	330.0215071729074	220.02645349253532
12	3	330.02731755156776	520.0163692020466
12	4	387.5050981089038	259.9720314626662

13	0	294.9922998468077	300.00149481877486
13	1	295.0532193334025	320.0061168237046
13	2	345.0246351424468	230.029745646685
