scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99955498234111	300.0002343382304
1	1	115.00007203653038	439.9997553412533
1	2	164.99985676292366	110.00091818890589
1	3	164.99986390093747	519.9996417185308
1	4	387.4993360827989	94.99949025743784

2	0	129.9985189966984	300.0000394551342
2	1	130.00081328405565	429.9989324936442
2	2	179.99838925494066	120.00332648123866
2	3	179.99977698779912	519.9987783457602
2	4	387.4988538259362	109.9980919605113

3	0	144.9975501689225	299.99897084222863
3	1	145.0029499253968	419.9969725947921
3	2	194.99620258605114	130.0061003790668
3	3	194.99996619297445	519.9969680539837
3	4	387.4993991135261	124.99619717940247

4	0	159.9963372898428	299.9985077880228
4	1	160.00604624323694	409.9945126629388
4	2	209.99401321947667	140.00886897442393
4	3	209.99932122617167	519.994249870966
4	4	387.5000592998209	139.99413576999513

5	0	174.9947536639342	299.9996658784795
5	1	175.00980477346846	399.9917899932693
5	2	224.99118827572244	150.01210303584512
5	3	224.99724164963163	519.9917768249329
5	4	387.4999899854492	154.99258778896402

6	0	189.99414089603164	300.0016680713753
6	1	190.01406393534546	389.987723628178
6	2	239.98828672234748	160.01525169659368
6	3	239.99425244069403	519.9888524687464
6	4	387.49916078355267	169.99123190457263

7	0	204.99361674322472	300.0035987821326
7	1	205.01785811351797	379.98293667679985
7	2	254.9856389712088	170.0185422377756
7	3	254.9915916395629	519.9850333062891
7	4	387.4988806424703	184.9899213213939

8	0	219.99224128683062	300.00535957313775
8	1	220.02108877976212	369.97811168816037
8	2	269.9831949360184	180.02233540706476
8	3	269.98929768714544	519.9818434529362
8	4	387.50011210346673	199.98927779675415

9	0	234.98984309886507	300.0073435723891
9	1	235.02462106611716	359.97361170591455
9	2	284.98063255575636	190.02594036632007
9	3	284.98668783138504	519.9785299733494
9	4	387.5028838578586	214.98953901958444

10	0	249.9864499006934	300.0098315192827
10	1	250.02926182968517	349.9703799296367
10	2	299.9774664291569	200.02880881738383
10	3	299.9839581222833	519.9742915940484
10	4	387.5069024959157	229.99085292066195

11	0	264.9824615078505	300.0121119856668
11	1	265.03398706048176	339.96699810306893
11	2	314.97498359563406	210.03079297697886
11	3	314.9812477969399	519.9703998954343
11	4	387.51092465098327	244.99281246255225

12	0	279.9784440969626	300.0140673874045
12	1	280.0378767030888	329.9617374830913
12	2	329.972233940924	220.0329446470886
12	3	329.97797949482987	519.9670990129805
12	4	387.51434757585264	259.99452056100523

13	0	294.97419001648086	300.0164562753261
13	1	295.04197421548645	319.9552639454459
