scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99986521007848	300.00005385526464
1	1	115.00013672074697	439.99933498966465
1	2	164.99925716010597	109.99934348677223
1	3	164.99959592652456	519.9994924532573
1	4	387.50079575799504	94.99965787731159

2	0	129.99992080831788	299.99952082574157
2	1	130.00037706870998	429.9982507339589
2	2	179.9969653351594	119.99868707273097
2	3	179.99901275135966	519.9989087468357
2	4	387.5028974248273	109.99897015812651

3	0	144.99968120646585	299.99824205827076
3	1	144.99980303150912	419.9974312329455
3	2	194.9937939984714	129.99868440469282
3	3	194.9983612768024	519.9985589386287
3	4	387.5054788718437	124.99853667141916

4	0	159.99832374945845	299.9971106198753
4	1	159.998942422843	409.9967102358176
4	2	209.98921285336758	139.99870529601571
4	3	209.99848276627222	519.9971986010311
4	4	387.5081722292046	139.99784780234307

5	0	174.9958550037393	299.99617632499
5	1	174.99886649868773	399.9961435819563
5	2	224.98297813383184	149.99950892866713
5	3	224.99932288945752	519.9946826261568
5	4	387.5112850380417	154.99731546032052

6	0	189.9927930984931	299.9954180998319
6	1	189.99907037274338	389.99478525136817
6	2	239.97666052352665	160.0011627234138
6	3	240.0006397880542	519.9917047814715
6	4	387.51475366144604	169.9976715310779

7	0	204.9893137449484	299.9949284442171
7	1	205.00022733293935	379.9938449211404
7	2	254.97031776272544	170.0029046581523
7	3	255.00315458648086	519.9881402693529
7	4	387.518234285406	184.998939102312

8	0	219.98502802921982	299.995222145885
8	1	220.00209261609615	369.99313506121393
8	2	269.963563213839	180.00387283626776
8	3	270.00612360274545	519.9834155680314
8	4	387.52211494672355	200.00081920269488

9	0	234.9805823672277	299.9951545625058
9	1	235.0031151515179	359.99219390991817
9	2	284.9567812970169	190.00438047596128
9	3	285.00849245440514	519.9779832126171
9	4	387.52602683439727	215.00247652926282

10	0	249.97621770338407	299.9933099658948
10	1	250.00438252777522	349.991623869844
10	2	299.95023573654004	200.00469893441257
10	3	300.0106844548957	519.9721459371993
10	4	387.528915029348	230.00397867332944

11	0	264.9714886021973	299.9901260157928
11	1	265.00636457401214	339.9901843477468
11	2	314.9437878464092	210.0049103130236
11	3	315.0134266922653	519.9663753609451
11	4	387.53165980359586	245.00563428067628

12	0	279.96628451984503	299.98577961774464
12	1	280.0072215903217	329.9879592426501
12	2	329.9371735513353	220.00608934215373
12	3	330.01664756100223	519.96074807834
12	4	387.5349278047282	260.00756694804573

13	0	294.9610209283926	299.9807460336078
13	1	295.00665945880445	319.9848605255896
13	2	344.93028111525285	230.0087960768373
