scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99985058965464	300.0000170303223
1	1	114.9998920669533	439.99990571898684
1	2	164.9999884913626	110.0005374682717
1	3	164.99982244645915	520.00039927762
1	4	387.4996257119787	95.00035140717829

2	0	129.9998229518117	300.0005987093748
2	1	129.99936356782746	429.99950773143195
2	2	180.00021281206722	120.00077814252019
2	3	179.9986378041052	520.0010355072303
2	4	387.4989194076605	110.00150633693585

3	0	145.00036102864593	300.00196638837946
3	1	144.99754605445148	419.99887040499476
3	2	195.0009373631391	130.00038878771457
3	3	194.9964372085692	520.001605723304
3	4	387.49755985341153	125.00239412546556

4	0	160.0017889431039	300.00387450574334
4	1	159.9948387411427	409.9983182557479
4	2	210.00159776603454	140.00029900614746
4	3	209.9936963982739	520.0031025543424
4	4	387.4944890376927	140.00318300643278

5	0	175.00436521505173	300.0060508540636
5	1	174.99236598185442	399.99836580771677
5	2	225.00250747105906	150.0002494767517
5	3	224.99016382961491	520.0056433085346
5	4	387.49139509104486	155.0045765743558

6	0	190.0067388538241	300.00807195178754
6	1	189.99097029286096	389.99963551637427
6	2	240.00374389775246	160.00078554178893
6	3	239.98612224589928	520.0085171893451
6	4	387.48895516865565	170.0064153265897

7	0	205.00843953195812	300.0104176311223
7	1	204.9897301689497	380.0018560522985
7	2	255.00386747662802	170.00179009602115
7	3	254.98269954654722	520.0109865891984
7	4	387.4858902512084	185.00910356539003

8	0	220.01034864211556	300.0130127902406
8	1	219.98760389770834	370.00477493054746
8	2	270.0033252142374	180.00261920081508
8	3	269.97939310402313	520.013456591391
8	4	387.48226338927884	200.01157303262022

9	0	235.01236514373076	300.0155853618067
9	1	234.9845300085218	360.00794438990545
9	2	285.0025644557279	190.0037186844675
9	3	284.97525795788175	520.016002496756
9	4	387.4784133240575	215.01356727822832

10	0	250.0143336046821	300.01832435587045
10	1	249.97959743591176	350.0112506773321
10	2	300.0006084295666	200.00532034906988
10	3	299.9709784068105	520.0182677929039
10	4	387.47469492348324	230.01511202291186

11	0	265.0162778608959	300.02069998348173
11	1	264.9733325511833	340.0153813794621
11	2	314.9974884900112	210.00742771778852
11	3	314.96692161149065	520.0205436435494
11	4	387.471050667635	245.0158698356852

12	0	280.0195861111628	300.02241107057336
12	1	279.9664888134489	330.0198289795257
12	2	329.9941559150209	220.00929228203492
12	3	329.96198719908904	520.0230357714973
12	4	387.4682167719352	260.0166640028001

13	0	295.0236754764857	300.0241174018565
13	1	294.95921024567366	320.0237991610502
13	2	344.9900950123377	230.01157943377214
