scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00002868610835	300.00028451795896
1	1	115.00070654671121	439.99971317760793
1	2	164.9996739483808	110.00010239476741
1	3	164.99933074278144	519.9995994001638
1	4	387.4998649730526	95.00027286803378

2	0	130.00033422461144	300.0004077160735
2	1	130.00150662514568	429.9992616603928
2	2	179.99850219892494	119.99970992703636
2	3	179.99834837777664	519.9994549662702
2	4	387.499912004317	110.00171363610087

3	0	145.00074138097975	300.0001483012432
3	1	145.0015585043974	419.9986856250573
3	2	194.99695146572247	129.99971949093575
3	3	194.99825393854024	519.99991218187
3	4	387.5002585710791	125.00334393911454

4	0	160.00082336076406	299.99970727972635
4	1	160.0009129096172	409.9979567544613
4	2	209.9956309148581	139.99938786203788
4	3	209.99871076984147	520.0003415344971
4	4	387.50037750310497	140.0040648453947

5	0	174.9999979034519	299.999007303829
5	1	174.99902970889062	399.9970593846549
5	2	224.99471880143372	149.99764653705003
5	3	224.99871820355074	520.0003468732858
5	4	387.499935445803	155.004611769886

6	0	189.9979174247095	299.99855263256626
6	1	189.9968921272041	389.9969108455082
6	2	239.99436531543856	159.99541835510715
6	3	239.99774050676237	520.0003031365693
6	4	387.4987560264113	170.00566980649157

7	0	204.995497719033	299.99931968659297
7	1	204.99514717689746	379.9971462729008
7	2	254.9936736386626	169.99206284980127
7	3	254.9962990460017	520.0012525251445
7	4	387.49650344104964	185.00778544536803

8	0	219.99289315223658	300.00098890815957
8	1	219.99338722617762	369.99573676682735
8	2	269.99236308437696	179.98839250280008
8	3	269.9948789958108	520.0033132212982
8	4	387.49360091470925	200.00994971952144

9	0	234.98953729485183	300.00189728838404
9	1	234.99063287013138	359.99350850333263
9	2	284.99090184327576	189.9841158684072
9	3	284.993115900445	520.0056279875029
9	4	387.49097135291487	215.0107339375634

10	0	249.9856377502609	300.00121026364377
10	1	249.98713424669293	349.99130070260975
10	2	299.9898371655218	199.97816082896975
10	3	299.99194532747475	520.0076026895348
10	4	387.4881279658519	230.01015401391922

11	0	264.9827692338823	299.99966384653635
11	1	264.983754296195	339.98835995490026
11	2	314.9892066623269	209.9714508407378
11	3	314.9919404809282	520.0103407496733
11	4	387.48476725923604	245.00933909076835

12	0	279.9809094438568	299.9988018809308
12	1	279.9800091686278	329.98436258023395
12	2	329.9894181774294	219.96451370093504
12	3	329.9926587084979	520.0137914479883
12	4	387.4814289950618	260.00870000164923

13	0	294.97925645390956	299.99827271307504
13	1	294.9761122502527	319.97962071075057
13	2	344.991056200023	229.95828301629473
