scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99938136846409	299.9999546907175
1	1	115.00093252391771	439.99989752357453
1	2	164.99986186449684	110.00058397681993
1	3	164.9998017482536	519.9990211743755
1	4	387.49978317907926	94.99969911604839

2	0	129.99793304965695	300.00038319284096
2	1	130.003192443012	429.9995328075126
2	2	179.99919368678874	120.00231981405668
2	3	179.99980126092106	519.9964873670455
2	4	387.498822836111	109.99859037765809

3	0	144.9955320371732	300.0016828204042
3	1	145.0061141464088	419.9997196768893
3	2	194.99790252299155	130.00389173676254
3	3	194.99968973335027	519.992052709668
3	4	387.49749000056215	124.99716906806884

4	0	159.99194955180437	300.00350695797425
4	1	160.00953714077085	410.00168807232615
4	2	209.9966835940411	140.0045337370833
4	3	209.99881600042596	519.9864605180983
4	4	387.49659847744107	139.9952144978498

5	0	174.9871473943477	300.00534457204014
5	1	175.01289882399303	400.004952247056
5	2	224.99615467969926	150.00419378805879
5	3	224.99613404755223	519.9803983377506
5	4	387.4958318939579	154.99144406786922

6	0	189.9818385999655	300.007249693338
6	1	190.0154440501359	390.0089485739198
6	2	239.99594780872079	160.00309296089944
6	3	239.99286180643867	519.973687970466
6	4	387.49422221848977	169.9860466735219

7	0	204.97679227227422	300.01036515524044
7	1	205.0171007664849	380.0136239165934
7	2	254.99621127058992	170.00164270069416
7	3	254.99035817758434	519.9674918599841
7	4	387.4925990505624	184.97956148467696

8	0	219.97165912055777	300.0144212476743
8	1	220.01834799309117	370.01764032049937
8	2	269.9974882020353	180.0000835052373
8	3	269.9876770709179	519.9627926844165
8	4	387.4917073100419	199.97319314939472

9	0	234.96717662175843	300.0183635603194
9	1	235.01988186915037	360.02103041181294
9	2	284.9994851482248	189.99952571078651
9	3	284.98582075419233	519.959074707667
9	4	387.49022247442025	214.96839533095903

10	0	249.96371857501592	300.02281723378957
10	1	250.02163322761353	350.02448467387177
10	2	300.00211579131377	199.9998261721993
10	3	299.98581910908905	519.9549719139749
10	4	387.48849346592453	229.9651487663477

11	0	264.96064211974067	300.02810875822564
11	1	265.0229217989491	340.02832746981454
11	2	315.00467002598106	209.99957155109792
11	3	314.98662179298725	519.9509200748229
11	4	387.4864318281302	244.96280178714667

12	0	279.95743014368907	300.03341734158
12	1	280.0242031859314	330.03312381046675
12	2	330.0071394534179	219.99742936767885
12	3	329.98680465328647	519.9473384509248
12	4	387.48339205711966	259.9607809738362

13	0	294.95343556386985	300.03918424501006
13	1	295.02540180769955	320.03931625690944
13	2	345.0099833037408	229.99373392560798
