scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.0000619429265	299.99914430429726
1	1	115.00016290018976	440.0007265811979
1	2	164.99949060567798	109.99994953094868
1	3	165.00044796564814	519.9991316605804
1	4	387.5000137842214	95.0000995817604

2	0	130.0002540235711	299.99692054778035
2	1	130.00100889570732	430.00222082440604
2	2	179.99853569043864	119.99963252030454
2	3	180.00119173539485	519.9977275041003
2	4	387.50030544657903	110.0007162687317

3	0	145.0005539485472	299.9939115302154
3	1	145.00216278677686	420.00365615649736
3	2	194.99745380067043	129.99879284637504
3	3	195.00221797833282	519.9968876971336
3	4	387.50139973062346	125.00210510731567

4	0	160.00070603927182	299.99116523108194
4	1	160.0036071693921	410.0061191803378
4	2	209.99562325787522	139.99761879374142
4	3	210.0036858137865	519.9953049355381
4	4	387.5030357858698	140.00404049147997

5	0	175.00016990044995	299.98871751536956
5	1	175.00506053715276	400.0093340637346
5	2	224.9931678240572	149.99731878652813
5	3	225.00496816417382	519.9930534376464
5	4	387.5043525146856	155.0055548259153

6	0	189.99880169559208	299.98641130810995
6	1	190.00723287633903	390.01265538002434
6	2	239.9913591927443	159.99848195034565
6	3	240.00599815367264	519.9920122545032
6	4	387.50533331167986	170.00580520029263

7	0	204.99654410442542	299.98416759418046
7	1	205.01089206934927	380.0161689153925
7	2	254.99028286489568	169.99978937233743
7	3	255.00681311476797	519.9917642021832
7	4	387.5063835118534	185.00564495405888

8	0	219.99337347787974	299.9815406539185
8	1	220.01438868236409	370.0197541266316
8	2	269.98955791253957	180.0002683900484
8	3	270.00705907924834	519.9915143459874
8	4	387.5084126786786	200.0055096207707

9	0	234.98863030269055	299.978189379164
9	1	235.01705211545982	360.02341992102185
9	2	284.98995546317786	190.0001272001464
9	3	285.0069190684044	519.9908858127064
9	4	387.5116597542781	215.0047532620149

10	0	249.98237289886336	299.97393848357643
10	1	250.01902424353037	350.02697517325936
10	2	299.9909438403557	199.99932870224626
10	3	300.00647672098273	519.9893928370055
10	4	387.51430967966684	230.00298555707357

11	0	264.9759644998387	299.9697338814352
11	1	265.020581483809	340.03043731919314
11	2	314.9914642229453	209.99911482239975
11	3	315.0054058942287	519.9867178428848
11	4	387.515154528883	244.9994661320258

12	0	279.9698150425952	299.965880854883
12	1	280.0210523119663	330.03418166412825
12	2	329.9914673893855	219.99934731494912
12	3	330.0041804566267	519.9834488207299
12	4	387.51602415409354	259.9950631781722

13	0	294.964226555235	299.96203078110364
13	1	295.01999875875174	320.03806488265406
13	2	344.9909027047233	229.99831701973875
