scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99877801342195	300.0011948455634
1	1	115.00022632957143	439.99946416161464
1	2	165.00026236480107	110.00042873708065
1	3	165.00021978531439	519.9998086620164
1	4	387.49949757898304	94.99997220001136

2	0	129.99677588257964	300.0032069710745
2	1	130.0008084725283	429.9980994515303
2	2	180.00095239971137	120.00146201448281
2	3	180.00080232073702	519.9988626321441
2	4	387.4985667019926	109.9986399257813

3	0	144.99546020763262	300.00429598716084
3	1	145.00148319540546	419.9960607756211
3	2	195.00183747090924	130.00258255264416
3	3	195.00192011844123	519.996671940455
3	4	387.49718349402593	124.99623140590903

4	0	159.994455607118	300.00560793994805
4	1	160.0025104116253	409.9941235201884
4	2	210.00248690165577	140.0029002091827
4	3	210.00324814954928	519.9940757756746
4	4	387.49529521979485	139.99435593103482

5	0	174.99301973513965	300.0073503563398
5	1	175.0039440609583	399.9924044614177
5	2	225.00300675111868	150.00241491989414
5	3	225.00417580685985	519.9921172721359
5	4	387.49281513894834	154.99321678223941

6	0	189.99071530931937	300.0086708177052
6	1	190.00576215300399	389.99102545160355
6	2	240.00287030028915	160.00160865763493
6	3	240.00492166863143	519.9904280165025
6	4	387.4899872548808	169.9931690582386

7	0	204.98749319938742	300.00945037902653
7	1	205.00819192897993	379.99063178841806
7	2	255.00243000157823	170.00022605933708
7	3	255.0069270624074	519.9894963133448
7	4	387.48747600073574	184.99409507888151

8	0	219.98310122346163	300.0094268772091
8	1	220.0106092057051	369.99082172966394
8	2	270.0026275075673	179.99915373820494
8	3	270.0099173619799	519.9896202236495
8	4	387.4854339563691	199.9953631700815

9	0	234.9782336553437	300.0094041846857
9	1	235.01354278048058	359.9910287556679
9	2	285.00321785280516	189.99936308956651
9	3	285.0137572579769	519.9894712132921
9	4	387.4844594532377	214.99618921281532

10	0	249.97378499578596	300.00970192092984
10	1	250.01613974833944	349.99029729816687
10	2	300.003981852426	200.00047128041152
10	3	300.0189253673083	519.9890024364065
10	4	387.4842573540257	229.99653902521524

11	0	264.96897940953295	300.00924520408284
11	1	265.01752705566855	339.9880951280215
11	2	315.0046508255878	210.00241319896458
11	3	315.02352917418585	519.9885429223231
11	4	387.4846869268429	244.99714106429198

12	0	279.9631972882735	300.0087372476974
12	1	280.0183766520576	329.98484476620075
12	2	330.004979050208	220.00470866652577
12	3	330.02704259620134	519.9879962554298
12	4	387.48483665914847	259.99778172239417

13	0	294.95797593121716	300.00910577907393
13	1	295.0181315616093	319.9815243570325
13	2	345.00510781520353	230.00731228041082
