scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99977615846343	300.0002238107393
1	1	115.00055330095557	440.00084973969444
1	2	165.0002664133152	109.99987364634549
1	3	165.0005387857955	519.9991997283737
1	4	387.4999136047916	94.9993657572147

2	0	129.99894500702993	300.0003961651148
2	1	130.0023824254382	430.0024971932629
2	2	180.0014049630188	119.99933715140186
2	3	180.0014992905001	519.9982756085203
2	4	387.50063440463816	109.99880612414026

3	0	144.99851822989677	299.99991498699393
3	1	145.0055262599217	420.0049280712065
3	2	195.0036738675363	129.9980964852619
3	3	195.00205985025286	519.9985185492164
3	4	387.5021616665471	124.99858901612346

4	0	159.9988616771456	299.99862738148
4	1	160.00892172309747	410.0087299021781
4	2	210.0066154219291	139.99726861033753
4	3	210.00215700537478	519.9997457734829
4	4	387.50241471712036	139.99856986417674

5	0	174.99896893798754	299.9967166685375
5	1	175.012981430318	400.0140022193458
5	2	225.00957453915345	149.99782666555865
5	3	225.00295334596947	520.002569777782
5	4	387.5005851011365	154.99905436677253

6	0	189.99872134070392	299.9943510873528
6	1	190.01885384936972	390.0207772445009
6	2	240.01196425356946	159.9981502052413
6	3	240.00441052164857	520.0062473312486
6	4	387.49749783599776	169.99829196287055

7	0	204.9981319415012	299.99119639978846
7	1	205.026188965416	380.0284981680772
7	2	255.01381376493987	169.99778686271463
7	3	255.00597836024045	520.010001307434
7	4	387.4934451270549	184.99687291748307

8	0	219.99747896545506	299.98747477142746
8	1	220.03423166886503	370.03612935009306
8	2	270.01500040129224	179.9980660752837
8	3	270.00802291048154	520.0147270325531
8	4	387.4884111281417	199.99636555123652

9	0	234.9962307398801	299.9828685214243
9	1	235.04233226434178	360.04368877459945
9	2	285.0162123487201	189.99834157662792
9	3	285.0101408619178	520.0204197539539
9	4	387.4824934433686	214.99701975978243

10	0	249.99354018448489	299.9770181059916
10	1	250.05007013947997	350.0525092026002
10	2	300.0175197975226	199.9983093578306
10	3	300.01214822098757	520.0262852903295
10	4	387.47551703085395	229.99860383228446

11	0	264.9894702080124	299.97065791756654
11	1	265.05879022382084	340.06234596718866
11	2	315.0177773860835	209.99923466616718
11	3	315.01536873739735	520.0318269856273
11	4	387.4686912362694	244.9995432717244

12	0	279.9851758234179	299.96379127348996
12	1	280.0679287862729	330.0718361107488
12	2	330.01708812542165	220.0016788351322
12	3	330.020126264817	520.037954045462
12	4	387.4630749764759	259.99879086364643

13	0	294.98114007194926	299.95652134193574
13	1	295.07577516146586	320.0815547356503
13	2	345.0168010150907	230.0053166165865
