scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00012364663566	299.99995507560345
1	1	114.99981739910902	440.0003249980096
1	2	164.99936765159666	110.00003211206182
1	3	165.0000362786118	519.9995175630737
1	4	387.50022800662066	94.9999592070983

2	0	130.0006332691484	300.00054366906863
2	1	129.9996887124845	430.00089033836485
2	2	179.99753505123056	119.99984977414874
2	3	179.99979943301585	519.9990691293875
2	4	387.50032850017885	109.99979403315123

3	0	145.00167979751492	300.00177154973073
3	1	144.99922216068092	420.00153471462323
3	2	194.9952321952281	129.99951797264472
3	3	195.0005535129856	519.9990288452575
3	4	387.50051199552513	124.99928756020722

4	0	160.0030574641783	300.0026150401282
4	1	159.99822818791208	410.0037082992494
4	2	209.99278708067237	139.99838402862395
4	3	210.00248434248084	519.9991098185908
4	4	387.5003565506746	139.99831972514593

5	0	175.00500318195688	300.00334144534884
5	1	174.99683798882222	400.0066873423302
5	2	224.98953628592108	149.99637975315548
5	3	225.00405528430517	519.9996003456879
5	4	387.4990553627805	154.997200523472

6	0	190.00665143782624	300.0039818975119
6	1	189.99455125607068	390.0088182419343
6	2	239.98572533516085	159.99427316623638
6	3	240.00499431706103	520.0005235157253
6	4	387.49717515459474	169.99633641709602

7	0	205.00868451343348	300.003899373389
7	1	204.991271488726	380.01055693152114
7	2	254.98082201595267	169.99219722519223
7	3	255.0052217933363	520.0017077879075
7	4	387.495019326738	184.9951917472244

8	0	220.01141805457556	300.0036610728262
8	1	219.98755622837353	370.012502354596
8	2	269.97500713290447	179.9900433365356
8	3	270.0050394990334	520.0025079118998
8	4	387.4928934545936	199.99372467859234

9	0	235.01303366013448	300.0031355957479
9	1	234.9835699978075	360.01444583859194
9	2	284.9692516288396	189.98740847680688
9	3	285.0045785720755	520.0040762064567
9	4	387.4909729277964	214.99218051371125

10	0	250.01385095875187	300.0020491655603
10	1	249.97932276968683	350.0160232444157
10	2	299.9633746166015	199.9844705267297
10	3	300.0045933946994	520.0073630253906
10	4	387.48872976608783	229.99048875314648

11	0	265.01508546438413	300.0008323173152
11	1	264.9751380337717	340.01754313393417
11	2	314.9571544035258	209.98174031446115
11	3	315.00553855119267	520.0107940053967
11	4	387.48655559585427	244.989574276136

12	0	280.0165902677069	299.9998433390959
12	1	279.9708097400475	330.0184231622532
12	2	329.95100658586176	219.97969374426134
12	3	330.00714537856726	520.0142490938758
12	4	387.48483995436203	259.98927993417755

13	0	295.0179006208345	299.99981114917665
13	1	294.9666011973926	320.01892743170293
13	2	344.94628636446026	229.9773043817648
