scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99983792463213	300.00034448135307
1	1	115.00016199985055	440.0002984782426
1	2	164.99946161778232	109.99910906730719
1	3	165.00059760630884	519.999939406813
1	4	387.4991140077793	95.00030599422469

2	0	130.00004608420056	300.0013906879733
2	1	129.9999931905045	430.000343353453
2	2	179.99854016241764	119.99669333151812
2	3	180.0023247535187	519.999617900255
2	4	387.49714689242325	110.0017842340575

3	0	144.99923641630994	300.0041976574797
3	1	144.9985236108276	419.99954914131456
3	2	194.99782193697249	129.99321078933687
3	3	195.0053115364124	520.0003595594757
3	4	387.4947523871012	125.00353104345649

4	0	159.99768579622295	300.00780520395244
4	1	159.99624557502997	409.9985790751881
4	2	209.99685771378853	139.98971561818655
4	3	210.0090433960874	520.0028083307269
4	4	387.4928499989026	140.00408762008956

5	0	174.9975449863035	300.0107324624239
5	1	174.9941122376124	399.99752898494273
5	2	224.9956447372849	149.98699878638647
5	3	225.01233754660925	520.0057060351268
5	4	387.4915132093402	155.004405276145

6	0	189.9992415558003	300.01333710312315
6	1	189.99116827277507	389.9960872307671
6	2	239.99424420376118	159.98452156450733
6	3	240.01502089969446	520.0081227518068
6	4	387.48924870291154	170.00479533263575

7	0	205.00346592011525	300.0146084065603
7	1	204.98698457794347	379.9937455438813
7	2	254.9921254076107	169.98172485108182
7	3	255.0179411301855	520.0102043284057
7	4	387.48625176612387	185.00549636421138

8	0	220.00895805042464	300.01479520692834
8	1	219.98248221777445	369.9907825155696
8	2	269.988932503578	179.97886073681354
8	3	270.02144125021795	520.0130611085823
8	4	387.48337732322057	200.00663458085018

9	0	235.0147759313384	300.0152244293575
9	1	234.97728388415678	359.9875509599781
9	2	284.9849027669653	189.9751601181072
9	3	285.02536961565374	520.0163235958782
9	4	387.47952402698434	215.00681147936277

10	0	250.02135055320178	300.01643850839935
10	1	249.9712201706097	349.98339675636527
10	2	299.9802183230087	199.97010340413146
10	3	300.0283480477178	520.0195049447548
10	4	387.4753490324562	230.006331594974

11	0	265.02876774738525	300.01847592042907
11	1	264.9645686202674	339.97884693834675
11	2	314.9742289798	209.9648090450138
11	3	315.0297027931139	520.0220103342889
11	4	387.47145507341963	245.00653176175692

12	0	280.0361231434498	300.02016347732234
12	1	279.95699977238087	329.97493380598297
12	2	329.9671202446202	219.9599075324895
12	3	330.0310232532304	520.0242318633307
12	4	387.46725220513156	260.0080229327918

13	0	295.04214031970747	300.0213607961767
13	1	294.949584264335	319.9710299062254
13	2	344.95921088912587	229.9553014045257
