scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00038094037768	300.0005833573209
1	1	115.00017030428045	439.9994454434769
1	2	165.00042697520664	109.99991183344603
1	3	164.99934226440678	519.9999497932897
1	4	387.4993921441868	95.00021480089435

2	0	130.0012718557731	300.00164782426765
2	1	130.00191588577158	429.99877236869247
2	2	180.0018242410289	120.00025393592321
2	3	179.99737057491598	519.9992819732822
2	4	387.4982497374693	110.00006717889545

3	0	145.00230018392864	300.00197129646784
3	1	145.00477926567174	419.99866729019914
3	2	195.00478160077824	130.00157077838972
3	3	194.99464774915103	519.9973536273377
3	4	387.49644029311384	124.99961794157475

4	0	160.00350422915417	300.00139909224384
4	1	160.0075786782029	409.9986237278123
4	2	210.00796539645305	140.00341895229766
4	3	209.99133899917726	519.9942847122514
4	4	387.4937847986549	139.99869782202273

5	0	175.00487558697984	300.00059105778894
5	1	175.0099528480084	399.99882865979856
5	2	225.0103431636871	150.00493244155965
5	3	224.98733728444617	519.991202525342
5	4	387.49035212002326	154.99739078040864

6	0	190.0062332259961	299.9988896320338
6	1	190.01196404595782	389.99944215243244
6	2	240.01342026910825	160.00718391221352
6	3	239.98251990169683	519.9882727165707
6	4	387.4860187845726	169.99622827315966

7	0	205.00713164538703	299.9969662209381
7	1	205.01416236129376	380.0000137706286
7	2	255.01677667740645	170.0106035837
7	3	254.97802316950936	519.9846454034434
7	4	387.48158945565876	184.99480208813932

8	0	220.0070554381218	299.99553185885213
8	1	220.01578702027848	370.0003964087178
8	2	270.02077493026445	180.01427608768242
8	3	269.97424045533916	519.9802179335661
8	4	387.47691877284234	199.99375749061858

9	0	235.00658767546156	299.99359868884125
9	1	235.01658805431114	360.0006895182549
9	2	285.0262298369425	190.01773686240594
9	3	284.9702514444437	519.9758586598541
9	4	387.4716488125051	214.99270406199716

10	0	250.0070758647768	299.9916322383076
10	1	250.0162923336663	350.0014159367016
10	2	300.03261079806094	200.0209112623736
10	3	299.96587476229	519.9720198977622
10	4	387.4663082025166	229.99096955318947

11	0	265.00893936893965	299.98965432338315
11	1	265.014375235675	340.0027416254442
11	2	315.039142627342	210.02473340469697
11	3	314.9612186861471	519.967410895981
11	4	387.4614980474925	244.98857432241465

12	0	280.01141687199106	299.9867464528661
12	1	280.01209077637105	330.0050759799216
12	2	330.04584095845064	220.02833799819072
12	3	329.9573380759135	519.9619084947093
12	4	387.457164047962	259.986320937809

13	0	295.014137299632	299.9824962726556
13	1	295.0101879588672	320.00750668564103
13	2	345.05259420146945	230.03168635013932
