scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00018426292313	300.0008142221909
1	1	114.9992434149923	440.0010787001522
1	2	165.0005661508721	110.0005765765739
1	3	164.99994321407672	520.0004509214303
1	4	387.50010043493995	94.9996380434302

2	0	130.00092462384737	300.0027923949159
2	1	129.99846548341816	430.0036448802703
2	2	180.0018243061062	120.00254177975367
2	3	180.0007875579068	520.0008174878986
2	4	387.49952369210115	109.99814776439077

3	0	145.00202023210144	300.0052055908239
3	1	144.99823082326054	420.0074007783842
3	2	195.00432237039402	130.0056344319053
3	3	195.00314599393135	520.0011263685923
3	4	387.4972859863281	124.99549493325743

4	0	160.00326509571107	300.00677688905563
4	1	159.9977961742799	410.01281818160226
4	2	210.00776115852713	140.0091513264946
4	3	210.0067313873073	520.0014505209011
4	4	387.49448134028864	139.992975867587

5	0	175.00514036325993	300.0064804233944
5	1	174.99651048407685	400.0192630272411
5	2	225.01063421758505	150.0135775966551
5	3	225.01137160848234	520.0009428847558
5	4	387.4920653617397	154.99061232167205

6	0	190.00789041313612	300.0046157073503
6	1	189.99433391908468	390.0272597465786
6	2	240.01371558740016	160.01921193021946
6	3	240.01575901683228	519.999639430405
6	4	387.4894874830702	169.98827317938114

7	0	205.01093546456437	300.0029910351455
7	1	204.99253599204297	380.03692902328254
7	2	255.0160806543435	170.02477216996732
7	3	255.01987886306694	519.9976141810923
7	4	387.486371340168	184.98601128910013

8	0	220.01375028340152	300.0023688518869
8	1	219.99126473234895	370.04685864089345
8	2	270.0178267232308	180.02997909498208
8	3	270.0245542440742	519.995165105511
8	4	387.4835312675504	199.98309256189847

9	0	235.01617268248594	300.00111264739314
9	1	234.989960035606	360.05643048867245
9	2	285.01973980017283	190.0354571062915
9	3	285.0292689926199	519.9912825082447
9	4	387.48000592272035	214.9795197216783

10	0	250.0177674795416	299.9998124310997
10	1	249.98840673549776	350.06526878856664
10	2	300.02124894211966	200.0410835870003
10	3	300.03288275032656	519.9862187186757
10	4	387.47539229305687	229.97488267950382

11	0	265.01932742809635	299.99910250152385
11	1	264.9872654526466	340.0738189671333
11	2	315.0223241757245	210.04620099059568
11	3	315.03679926879033	519.9809511804057
11	4	387.4707640039728	244.97049028902376

12	0	280.02142672625575	299.998861397407
12	1	279.98681855392647	330.08245294016086
12	2	330.0235051175445	220.0511727466668
12	3	330.0416547342227	519.9759878720049
12	4	387.46511913234684	259.9666595213263

13	0	295.02255949706	299.99872942989913
13	1	294.9869545224695	320.09154228702005
13	2	345.0249601977056	230.05701477867788
