scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99996480331754	299.99939398562765
1	1	114.99943605886165	439.9994646383609
1	2	164.99962540186695	109.99991251681556
1	3	165.00027449333032	519.999730753298
1	4	387.5003755631253	95.00009414420617

2	0	130.00017518437005	299.99869519744317
2	1	129.99809231113778	429.9983676568186
2	2	179.9987406090216	119.99993615610846
2	3	180.0011664856791	520.0000134272425
2	4	387.50138967724564	110.00003719340945

3	0	145.00011741418828	299.99856301327657
3	1	144.99628425472446	419.99744717138856
3	2	194.99722198967655	129.99959930620776
3	3	195.00162501460528	520.0008703617733
3	4	387.5022000447522	124.99920199414365

4	0	159.9992007729756	299.9981568000465
4	1	159.99380546178904	409.99728639080615
4	2	209.99517932763004	139.9982523523028
4	3	210.00089450559705	520.0011764901669
4	4	387.5026718196642	139.9978915237676

5	0	174.9973997071905	299.99797611924595
5	1	174.99060582951685	399.9980543448751
5	2	224.99306420767394	149.99646778191678
5	3	224.99986194911247	520.0013059088592
5	4	387.50319557378083	154.99757303204785

6	0	189.99456398047658	299.998596606662
6	1	189.9864874714415	389.9978166932222
6	2	239.99010872148475	159.9949443443394
6	3	239.9986792834091	520.0015903353907
6	4	387.50424742463804	169.99871846047427

7	0	204.99107805204022	300.000212555253
7	1	204.981905711884	379.9953047984349
7	2	254.98641172362463	169.9947054402891
7	3	254.99635453268587	520.00232356781
7	4	387.5052735173156	185.0011853042028

8	0	219.9879371614887	300.00270892099775
8	1	219.97787777978735	369.9912070751878
8	2	269.9832270742764	179.99597102377902
8	3	269.9937801722733	520.0044045872181
8	4	387.50520547676257	200.00473708904184

9	0	234.98498260324934	300.00539365751627
9	1	234.97450927319017	359.98728742223494
9	2	284.9801035171966	189.99800219730457
9	3	284.9925908124051	520.0075304242746
9	4	387.50380788485705	215.00766493922416

10	0	249.98221662701755	300.009050728417
10	1	249.97130036014738	349.98499241343984
10	2	299.9771072970037	200.0000963754374
10	3	299.99174117047784	520.0113823120076
10	4	387.50030966473423	230.0087891849512

11	0	264.98035203501075	300.0140584511347
11	1	264.96864080827623	339.98398137630124
11	2	314.97592091602456	210.0023286400871
11	3	314.9906167370772	520.0157271383365
11	4	387.4945213408902	245.00968134371828

12	0	279.97969319386266	300.0197822896547
12	1	279.96620900939325	329.98438171383515
12	2	329.9766622415525	220.0045540086288
12	3	329.98942712154474	520.020134003572
12	4	387.48784721050214	260.0116526622413

13	0	294.9804990768245	300.0258859279724
13	1	294.9633528326966	319.98607433145816
13	2	344.97778896958687	230.0057275171944
