scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99913721125606	299.99985132756126
1	1	114.99986130523344	440.00004647387857
1	2	164.99995492177766	109.99966343081505
1	3	165.00016010807192	519.9993010574192
1	4	387.4995058915764	94.99955174808382

2	0	129.9976173547632	300.0003697826179
2	1	129.99873446053195	429.9989862161771
2	2	179.99965448100545	119.99908150348713
2	3	180.0010833745089	519.9980803288431
2	4	387.4991725833084	109.99867358319183

3	0	144.99656406861965	300.0016822953001
3	1	144.99624589721844	419.9970356395175
3	2	194.99931266169975	129.99954574479898
3	3	195.00218975106057	519.9970580896966
3	4	387.4997033072748	124.997340886647

4	0	159.99566053417678	300.00280551818776
4	1	159.99272061389317	409.99602938812427
4	2	209.9992995151799	140.00136881425706
4	3	210.0034317717826	519.9962485554382
4	4	387.4996186649551	139.99591668717625

5	0	174.99429642756635	300.0040974073053
5	1	174.98921931962593	399.99584484884184
5	2	224.99935233803802	150.00369895015194
5	3	225.0046925628594	519.9954983421972
5	4	387.498603722935	154.9954074525103

6	0	189.99332597841368	300.00409213261224
6	1	189.98670678225943	389.99568905587785
6	2	240.000215801811	160.0056811577326
6	3	240.00570984680812	519.9947192266512
6	4	387.4975665053884	169.9954585871517

7	0	204.99328602098925	300.00308454624775
7	1	204.98421514458548	379.99574301414003
7	2	255.0019358548392	170.0070350692539
7	3	255.0071371525202	519.9943477340781
7	4	387.49667465379383	184.99638639010286

8	0	219.99345639729418	300.0031312854061
8	1	219.9817132212514	369.9972113514668
8	2	270.0032142029467	180.00904199543763
8	3	270.0080694389181	519.9944489022969
8	4	387.49528246372796	199.99809397383393

9	0	234.99366537773935	300.0034899837491
9	1	234.98003142952643	360.00037752585854
9	2	285.0044150562832	190.01194165874583
9	3	285.0084236117423	519.9951452864645
9	4	387.4926139052545	214.99923630988874

10	0	249.99431647895392	300.0037527796898
10	1	249.9782950653625	350.0044442705393
10	2	300.00700116932694	200.0145558135199
10	3	300.00776240242044	519.9971206999894
10	4	387.4891841929125	229.99997917970217

11	0	264.99479082142597	300.00498020740133
11	1	264.97588893941946	340.00853706804924
11	2	315.0108571633254	210.01694104902347
11	3	315.0061689073448	520.0000536661879
11	4	387.48617984882725	245.0011663943316

12	0	279.9954285477991	300.00740644022557
12	1	279.9730464463143	330.0120651017175
12	2	330.0150754958824	220.01879898074804
12	3	330.0056274129148	520.0033937303788
12	4	387.48401831731684	260.0026427719255

13	0	294.9980011844625	300.0103961783119
13	1	294.96933164180507	320.01574884050916
