scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.0003540194904	300.00083754205815
1	1	114.99985108678044	440.00104997890514
1	2	164.99997439198404	109.99919461494171
1	3	165.00019722815776	520.0004251692786
1	4	387.50028797884886	94.99954138136061

2	0	130.0006489109099	300.0026575316708
2	1	130.0003761056059	430.0029963754892
2	2	180.00037819640443	119.9977909455656
2	3	180.00109897072707	520.0017048747171
2	4	387.5007274235473	109.99903254622932

3	0	145.000571717021	300.0041615336609
3	1	145.00167668237776	420.00403726290335
3	2	195.00232998828957	129.99585547648144
3	3	195.00243525495972	520.003299295039
3	4	387.5010169300447	124.99951258292288

4	0	160.0004180284568	300.0052685022075
4	1	160.00376756177957	410.0033996308532
4	2	210.00563824098606	139.9933735207802
4	3	210.0033819106387	520.0050502506966
4	4	387.50111662583436	140.00094270563943

5	0	174.9997589758541	300.00656174563073
5	1	175.00729639311186	400.00162724414224
5	2	225.00951160810024	149.9909319597395
5	3	225.00328588266098	520.0077017917363
5	4	387.50126819735436	155.00345422032473

6	0	189.9969188611356	300.0087662860777
6	1	190.01132799751022	389.9993637506007
6	2	240.01328250701036	159.98774716998855
6	3	240.00308127452345	520.0108187110168
6	4	387.50117927651314	170.00692276043642

7	0	204.99220833642508	300.0121008474442
7	1	205.01480975945398	379.9965547823969
7	2	255.01594186076665	169.98433539004944
7	3	255.0041231530557	520.0145045087535
7	4	387.50094885925705	185.01176268642996

8	0	219.9876735711707	300.0160669296462
8	1	220.01728017360583	369.9940001910385
8	2	270.01703218082116	179.98125779387135
8	3	270.0052924873473	520.0186132146313
8	4	387.500510256376	200.01746784432845

9	0	234.98381743019348	300.01983166673347
9	1	235.01920154575927	359.9916714225524
9	2	285.0173472022173	189.9775034510888
9	3	285.0057300683549	520.0227929540104
9	4	387.49951417028586	215.02258587610578

10	0	249.98124572823002	300.0227622693896
10	1	250.02101686440815	349.98976169586507
10	2	300.0173088516173	199.9724852891968
10	3	300.00533436000615	520.0264884904822
10	4	387.4985682092909	230.02686969377604

11	0	264.979166895093	300.0251441256396
11	1	265.02391068118	339.98911885225147
11	2	315.0169977921607	209.9668344084238
11	3	315.00456545200615	520.0290143039791
11	4	387.49818092928416	245.0308750531033

12	0	279.97713672106534	300.0273058011042
12	1	280.0276830757214	329.98882413757184
12	2	330.01692637249005	219.96081353004084
12	3	330.004477483141	520.0311236256614
12	4	387.4978581496871	260.03445638802515

13	0	294.9750560687875	300.02907464557603
13	1	295.031695193996	319.98831554603515
13	2	345.01793002570463	229.95441065409798
