scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.9989214836778	300.000190342875
1	1	114.99913655316753	439.99965423853257
1	2	165.0006597768735	109.99955171615389
1	3	165.00063973719026	519.9999096153707
1	4	387.5004216889336	95.00044609704484

2	0	129.99677002535088	300.0012464295321
2	1	129.99805763084498	429.99930560086386
2	2	180.00189719750625	119.99881166704371
2	3	180.00179857359439	519.999182106883
2	4	387.5012010895442	110.00121895764073

3	0	144.9939820444484	300.00271156979716
3	1	144.99753348204928	419.99993236665046
3	2	195.00273856636807	129.99766557189375
3	3	195.0030031746793	519.997969350204
3	4	387.50213562006985	125.00245579314317

4	0	159.99129088896	300.0029573551078
4	1	159.9968959304347	410.00161116094046
4	2	210.00364567131726	139.9964245411651
4	3	210.00527035935616	519.9971362522747
4	4	387.50328438887686	140.00343945335953

5	0	174.98895523310088	300.00190715017095
5	1	174.99593925051914	400.00407060724376
5	2	225.0053098629915	149.99547854126806
5	3	225.00810517420487	519.9968369240515
5	4	387.504312278538	155.0042560755163

6	0	189.98655148318582	300.00049678979923
6	1	189.99489435046965	390.00791110317317
6	2	240.0073320195936	159.99421836691465
6	3	240.0107334096136	519.9959404518763
6	4	387.50442599439987	170.0049501098424

7	0	204.9846736594156	299.9984058864117
7	1	204.99445235610034	380.01286542068004
7	2	255.01019407811248	169.99220186059574
7	3	255.01315046206867	519.9937519204658
7	4	387.5042682857749	185.00455706339272

8	0	219.9831132333561	299.9947788768496
8	1	219.99438333010679	370.0168769522516
8	2	270.014052275503	179.98972914247292
8	3	270.01541456267717	519.9915665893872
8	4	387.5050480206759	200.0036417780209

9	0	234.9820021022769	299.98986086616657
9	1	234.99428005947158	360.02023851392534
9	2	285.01753650643275	189.9870316951464
9	3	285.0179640760504	519.9900114366612
9	4	387.5060245477945	215.0024816417563

10	0	249.9817429392558	299.9851304440718
10	1	249.9945351358063	350.02372372839477
10	2	300.0207710606721	199.98408054963465
10	3	300.0213533282612	519.9884090837496
10	4	387.50668089204066	230.00206293195842

11	0	264.9816072538573	299.98077196423304
11	1	264.99565728738963	340.02718157374596
11	2	315.0241830160115	209.98120776505084
11	3	315.02576122337763	519.9868668750998
11	4	387.5077444296976	245.00272695279085

12	0	279.9811281841699	299.976042138423
12	1	279.9976564894389	330.03080048453575
12	2	330.02815334407893	219.9775407015073
12	3	330.0306451218831	519.9860972358344
12	4	387.5093338151891	260.0034288587278

13	0	294.98064969116524	299.9704575090728
13	1	295.00027716255784	320.03353079149565
13	2	345.03192122788226	229.97373677769983
