scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00010357056706	300.00080719436755
1	1	115.00086866519452	439.9997949279786
1	2	164.99990338039487	109.99998419356754
1	3	164.99899922400078	520.0000641248128
1	4	387.50021934734724	95.00098158553155

2	0	130.00039319605946	300.00227153239126
2	1	130.00268760326796	429.9991217311314
2	2	179.99978305065778	119.99874644714906
2	3	179.99640945075964	520.0008867357441
2	4	387.5001391486831	110.002562855983

3	0	145.00153588062182	300.00341064261255
3	1	145.00410047515567	419.99735281933613
3	2	194.99956435196546	129.99648897983104
3	3	194.99315739852204	520.0021902105447
3	4	387.5005958123835	125.00321059042074

4	0	160.0041325021762	300.0046629278893
4	1	160.00540018432463	409.99444323590166
4	2	209.99789463038414	139.99422076827324
4	3	209.99004928019167	520.0027479271932
4	4	387.50178507753293	140.00406207722023

5	0	175.00800313391224	300.0064960383883
5	1	175.00713921657814	399.9913564104468
5	2	224.99498143353932	149.9915414070083
5	3	224.9865203917406	520.0024186640085
5	4	387.5026323563017	155.0056781498635

6	0	190.0128555513075	300.00928852324165
6	1	190.00850361665664	389.98894431260453
6	2	239.9926730446116	159.989643903762
6	3	239.9825663021179	520.0012278407283
6	4	387.5034890385376	170.00727072753998

7	0	205.01841382274878	300.0139236068286
7	1	205.00970240912628	379.98772395326404
7	2	254.99041717306903	169.9882366808331
7	3	254.97893739853598	519.9988038581535
7	4	387.50354150433725	185.00954865774946

8	0	220.0249709966338	300.0189474049315
8	1	220.0114023214354	369.98728693088447
8	2	269.9876403584963	179.98622242659792
8	3	269.9740269001019	519.9964724180767
8	4	387.50251362482504	200.01238134125836

9	0	235.03181146321813	300.0232789220388
9	1	235.01343642061428	359.98755294695275
9	2	284.9848972379565	189.98386195958946
9	3	284.96849048456676	519.9945347508938
9	4	387.50068052775237	215.01460911386127

10	0	250.03917304274026	300.026627768985
10	1	250.01591020294947	349.9884158018238
10	2	299.98211218525455	199.9815221001009
10	3	299.9634678966221	519.9922659936491
10	4	387.49882157801073	230.01617627129338

11	0	265.0467475274836	300.02891554153183
11	1	265.0186273251162	339.9895982443531
11	2	314.9792823157037	209.97866581021958
11	3	314.95798643003945	519.9899870027384
11	4	387.49829567517503	245.01731738779745

12	0	280.05286361742486	300.03095467433377
12	1	280.02025239673725	329.9910496484402
12	2	329.9760521795408	219.97513915390104
12	3	329.9530681462921	519.9873759575372
12	4	387.49806088749426	260.01909627454603

13	0	295.0582838666685	300.03335029489466
13	1	295.02104966709135	319.99268658137964
