scan	range	bearing	velocity
0	318.9007440378467	0.2785618076808921	4.730734500277878
0	455.7970942374902	0.3060674365376328	-6.336293372077446
0	183.2916926720231	0.8193045384447151	17.93562068277334
0	540.0310222359702	0.2488071441781481	4.325591855748225
0	395.6443645989614	1.362554856648922	2.823079842409011
0	1123.4291959049583	0.7571626169419163	2.823079842409011

1	327.11858942221915	0.2638985845702193	5.191962754303646
1	460.62558688056833	0.09047566831947373	-5.634415684727505
1	198.59486412940404	0.9456575613500409	18.08072890579547
1	541.757772358041	0.21910799419920016	4.559009690146762
1	399.16764216506743	1.4657122778999259	3.6697315428244144
1	921.0775148265992	-0.06925919016818749	3.6697315428244144
1	754.4409254018416	1.2980106108338505	3.6697315428244144

2	325.4666305681298	0.3495429508935572	5.955198572686863
2	445.5354797102018	0.38009964604692725	-5.223792935219917
2	218.4412992468406	0.970771169649746	18.299943781989622
2	552.5351115936742	0.3487065026034182	5.16008625551929
2	400.47432855172735	1.2345719945243345	4.485023151742578

3	332.97471979851605	0.5836186984325373	6.745936531109923
3	438.6058769943363	0.23296317453941537	-4.317437383144106
3	235.7933566523033	0.9503439997918901	18.103052349063535
3	561.388727228221	0.3966557461316901	5.214495584387258
3	404.69454264449155	1.3109315956913292	4.4048113713097905

4	340.74162971894185	0.642560439662368	6.822428217128279
4	443.4347669105671	0.4340315095091638	-3.8565739740091276
4	249.67168162651916	0.9455882433100623	18.298614793742143
4	556.7822890638357	0.446331895115029	5.535053963065252
4	124.2972798646294	0.10615914911556565	5.535053963065252

5	352.1557769580263	0.3657850238701312	7.787553442676996
5	432.4398037326669	0.3488302958436585	-2.948337980072717
5	274.4521329825478	1.0343889993069508	18.16163440302016
5	569.3103958930831	0.4088290558525784	5.970523827053388
5	419.021303716788	1.2290230456925397	5.286055587378344
5	1180.0845586151672	0.4497160001317939	5.286055587378344

6	354.10879873000624	0.5925594009546552	7.866041241663298
6	435.2544124837274	0.459211838754542	-2.3070640366114845
6	290.1689236788483	0.9822817556728155	18.40349287842466
6	569.4403503022147	0.47539990738224697	6.388465344454115
6	421.28549373429	1.1397353823248877	6.101077168113258

7	367.1093559524707	0.49986741634969706	8.682089721662152
7	436.60376042960763	0.4227964928849438	-1.4683313915348868
7	302.77399563137476	1.0628521467642424	18.17189930224336
7	579.3297823502008	0.469346059043492	6.780724642528835
7	426.59598073808104	1.1308737152094905	6.255115094468204
7	934.0951611432149	0.6293505303135477	6.255115094468204
7	735.7089314973628	0.6161952857450841	6.255115094468204

8	377.3877648145738	0.5645902732226487	8.952754959333253
8	426.9826753203565	0.6038203502728097	-1.1088588193126365
8	322.6542997238858	0.8644901853959636	18.106050936564372
8	586.6854162253752	0.5000378653611468	6.9889273688848785
8	433.17245945150023	1.0059017248413291	7.074112236889626
8	991.6686110208489	0.1736315914720419	7.074112236889626
8	1107.8998511060174	1.0507674541503638	7.074112236889626

9	380.1037755383635	0.6469059577017047	9.1851918759476
9	432.6642937125365	0.5969895633316985	0.025922021459508116
9	343.41226194969124	0.8390119799708171	18.14818554878474
9	591.4352681773242	0.6471791688486798	7.129343331261562
9	594.731142750087	0.7042583550642739	7.129343331261562

10	391.5640363851567	0.7534143990332091	9.410471073145503
10	430.3670679102666	0.644147872307972	0.5415806961737912
10	361.1368010579857	1.0004140224918783	18.370365163700583
10	596.4214795762866	0.7029781947514018	7.6568809984351
10	449.55596254849166	0.947015163228806	7.674187049409186

11	397.1897357373783	0.686273251658215	9.524002811983497
11	433.4882464021331	0.5924810487510628	1.5698361680996844
11	377.07540584267116	0.7830767980905947	18.180174832809126
11	603.4400601996925	0.4392073846974957	7.697356932139325
11	459.2623439110259	0.8491086479082939	7.740445364187008

12	407.4474988547804	0.8240113217487145	10.323745828110845
12	395.65136727420844	0.89886018252056	18.106753983126488
12	617.9301232186186	0.46203232580098197	7.869510384989102
12	466.5050639572367	0.8728614792890632	8.456864817492919

13	420.42848890525386	0.8376684319942456	10.399771919152917
13	433.76532110898614	0.8186080250834121	2.7316541884505443
13	414.5757223048414	0.9092639372579359	18.20562403500305
13	622.5435292840144	0.6367724940231368	8.333431939561473
13	470.0601522300399	0.9053448000620112	8.987013901834716

14	431.7767728056072	0.6182022338040561	10.457197600710304
14	440.4005146677278	0.7843133600973466	3.4235531154134495
