scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00051986587276	300.00064905777003
1	1	114.99970502577385	439.9995136235049
1	2	164.99968413807179	109.99919521099993
1	3	164.99982483031113	520.000154548343
1	4	387.4999176278641	95.0002422064596

2	0	130.00191670048898	300.00110874678126
2	1	129.99838542802345	429.9988280883315
2	2	179.99948610761032	119.9969622107841
2	3	180.00024493996216	520.0000742353883
2	4	387.49927987667195	110.00067370013093

3	0	145.003769172037	300.0007185426288
3	1	144.99677522731847	419.99852177948435
3	2	195.00040601714596	129.99460515951645
3	3	195.00082594690204	519.9998062246361
3	4	387.49863904367874	125.0013800971666

4	0	160.00533121483548	300.00079342037026
4	1	159.99511287140723	409.99895727155035
4	2	210.00190512882094	139.99301941251295
4	3	210.0008989376315	519.9998959811636
4	4	387.4984842059515	140.00228554032083

5	0	175.0064189059126	300.0005701328573
5	1	174.9939403050311	399.9993918404569
5	2	225.00422838267988	149.9925894356943
5	3	225.00051583506755	520.0012385288351
5	4	387.4986797485504	155.0034261353943

6	0	190.0080727718637	299.9995030532939
6	1	189.99333856395336	390.0001956424866
6	2	240.00854376717717	159.9937391443298
6	3	239.9994489498462	520.004087380431
6	4	387.49952191921636	170.0049080941636

7	0	205.00987101037023	299.99823572463276
7	1	204.9923824332192	380.00149703367504
7	2	255.0141275764774	169.99554617720096
7	3	254.99831614491916	520.0069047612112
7	4	387.50030801276824	185.00619098916738

8	0	220.01042580723177	299.99694727646573
8	1	219.991560545907	370.00195950423773
8	2	270.0195122031611	179.9976961529144
8	3	269.99746630504353	520.0100643866947
8	4	387.50035373781276	200.00793548885548

9	0	235.01036422083305	299.99552455671306
9	1	234.99041803801316	360.00214197687245
9	2	285.02465075805736	189.99955986301458
9	3	284.99689369020683	520.013551637783
9	4	387.4991910191364	215.0096203936199

10	0	250.01026953510555	299.9933080978903
10	1	249.98878934041383	350.00377854065056
10	2	300.0300169533671	200.00032975161767
10	3	299.9972006704799	520.01521265343
10	4	387.4976155795471	230.00997028801265

11	0	265.00987847379827	299.9903094770557
11	1	264.98812055842154	340.00676794077503
11	2	315.0363050079357	210.0007147822516
11	3	314.9988664428739	520.0157302580548
11	4	387.49626704606914	245.0104575771498

12	0	280.00966079837184	299.98683323698833
12	1	279.9890713961513	330.0095033842382
12	2	330.04383965935995	220.00139689323274
12	3	330.00201775211553	520.0166257502735
12	4	387.4948436193564	260.0111318844181

13	0	295.0107677537552	299.9833983650295
13	1	294.9906418796013	320.0121850037132
13	2	345.0525201409825	230.00321982145016
