scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99973940216466	300.0000081777049
1	1	115.00072742087184	439.99932132636667
1	2	165.00024328330326	109.9986771749228
1	3	164.9997478177926	519.9993572839346
1	4	387.50049899851626	94.99932100017189

2	0	129.99936386202643	299.9999608360084
2	1	130.00172054168377	429.9978538277473
2	2	180.00079498670345	119.9958344226476
2	3	179.9995460934769	519.9985207813094
2	4	387.5012090427179	109.99702557432711

3	0	144.99962893937425	300.00033658953697
3	1	145.00107062975806	419.9962397038548
3	2	195.00101713677194	129.99261860975065
3	3	194.9996290520642	519.9977854131865
3	4	387.5020344771796	124.99403434623999

4	0	160.00042109413414	300.0019390801214
4	1	159.99881727349597	409.9946914762081
4	2	209.99977205887575	139.98895107116104
4	3	210.00044722779998	519.9975712805676
4	4	387.50351155675344	139.99169217975614

5	0	175.0007057646808	300.00439215992157
5	1	174.9953487684252	399.99274638912095
5	2	224.99767554112174	149.98496007652685
5	3	225.0009037471317	519.9982985556627
5	4	387.5046147943506	154.9898817642025

6	0	190.00023392546882	300.0077920019541
6	1	189.99194607656986	389.9908083782865
6	2	239.99571172474361	159.98048011223617
6	3	240.00016503075878	519.9988493973908
6	4	387.505330686841	169.9878078270571

7	0	204.99890130728403	300.01192116944753
7	1	204.989426381777	379.9891780240957
7	2	254.9935793521571	169.97665412900483
7	3	254.99955753470005	519.9997929915965
7	4	387.5056756416899	184.98515804996163

8	0	219.9973632253567	300.0161280055232
8	1	219.98645508454632	369.98738240375616
8	2	269.99111094458897	179.9750010281495
8	3	269.9994140396233	520.0013694879301
8	4	387.50507756198505	199.98343332903366

9	0	234.99676997865106	300.0205806044429
9	1	234.98310789548933	359.98611595387575
9	2	284.98782055293566	189.97429174865192
9	3	284.9990424582656	520.003199959077
9	4	387.50402291990326	214.98301557888738

10	0	249.9957408624496	300.024962967891
10	1	249.9796385316551	349.9849778438889
10	2	299.9829452237017	199.97272491594236
10	3	299.99842598129356	520.0054316718239
10	4	387.502677326285	229.98278960053605

11	0	264.99411692555134	300.02921859410685
11	1	264.97579670002494	339.9831255056993
11	2	314.97673238668017	209.97040249337067
11	3	314.9976569115115	520.0076407894916
11	4	387.5005476893009	244.9836622927984

12	0	279.9927264654805	300.0334789691236
12	1	279.97225879694696	329.98043157987405
12	2	329.9701280550798	219.9689298494796
12	3	329.99773189102905	520.0089815753432
12	4	387.4980023665289	259.98514317608164

13	0	294.99131640591685	300.038319641742
13	1	294.9689647666372	319.97686719834775
13	2	344.9634948035882	229.96879277385614
