scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00005070607284	300.00001621487127
1	1	115.00027538218824	440.0000228120718
1	2	164.99964034201267	110.00032510230146
1	3	164.99952852604375	519.9993343065736
1	4	387.49941544728375	94.99950827395048

2	0	130.00037830394243	300.0000297474866
2	1	130.00062182303515	430.0010814739792
2	2	179.9988668596145	120.00149994041256
2	3	179.99893283494927	519.9981335837961
2	4	387.4987300376543	109.99926264199208

3	0	145.00098715855717	300.0001201839442
3	1	145.00056249891475	420.00337948061707
3	2	194.9985696828522	130.00277118796694
3	3	194.9980333977904	519.9970097575595
3	4	387.49821364032067	124.99978449374306

4	0	160.0019125741151	300.0001481011463
4	1	160.00052615497884	410.00561144328515
4	2	209.9994712905928	140.00308241609284
4	3	209.99642020531036	519.9954714101392
4	4	387.4971500735672	140.0000692250836

5	0	175.0027768620348	300.00035088943514
5	1	175.00133382923445	400.0086248944435
5	2	225.00241388802948	150.003115132204
5	3	224.99511481561075	519.9936704482925
5	4	387.4953446224853	154.99992785148626

6	0	190.0033485017361	300.00115575550717
6	1	190.00307741493353	390.0132895786783
6	2	240.00738348455207	160.00302898845544
6	3	239.99437283901912	519.9923357687
6	4	387.4935894240424	169.9992538860287

7	0	205.00418836099934	300.002669261313
7	1	205.00512249395035	380.01882860523466
7	2	255.01339924041568	170.0024749420764
7	3	254.99382866401876	519.9919665190307
7	4	387.49202380905075	184.99829451291433

8	0	220.00541311781717	300.0039246451342
8	1	220.00674241861125	370.0235040029526
8	2	270.0201969243891	180.00111901541322
8	3	269.99337122054897	519.9927577371303
8	4	387.4906394817147	199.99792429195838

9	0	235.00726500018453	300.0043768843212
9	1	235.00758143158546	360.02761781049077
9	2	285.0272943942409	189.99921169030299
9	3	284.99311847772884	519.9945223277505
9	4	387.48944122600403	214.99821719516885

10	0	250.00963907627045	300.00499672549165
10	1	250.0079694389292	350.03271327679937
10	2	300.03364831176896	199.99721667524975
10	3	299.9928266427858	519.9961206357096
10	4	387.48691036241746	229.99937981342856

11	0	265.01233726984276	300.00624722974175
11	1	265.0085379605257	340.03843952074294
11	2	315.0394599906143	209.99519511353765
11	3	314.9930371246789	519.9977155277777
11	4	387.48451135840776	245.0024233535574

12	0	280.0153517765343	300.0082165009645
12	1	280.0094653638115	330.04432963933544
12	2	330.04659462357097	219.9930342794018
12	3	329.9933389612464	519.99939464833
12	4	387.4838253696058	260.00697914116347

13	0	295.0183557129417	300.0107545130842
13	1	295.0106286546275	320.049881214302
13	2	345.05488215113564	229.99073432712015
