scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	114.99945641086559	300.0005904395475
1	1	115.00064633896936	439.9998293259495
1	2	164.99973877694896	110.00043222522129
1	3	164.9992320051157	520.0007320099296
1	4	387.5000329357501	95.00007511056181

2	0	129.9992771421532	300.0013747404946
2	1	130.0006577784517	430.0000380584974
2	2	179.99952420532614	120.00081496645068
2	3	179.997308018079	520.0017268166941
2	4	387.49966407865014	110.00028587416155

3	0	144.99972521359246	300.001769891795
3	1	144.99912950545942	420.0008032020022
3	2	194.99884429994526	130.00136286754042
3	3	194.9944441790224	520.0028960481709
3	4	387.4991655349544	125.00070028972746

4	0	160.0001643735986	300.0015476409539
4	1	159.9974724821006	410.00100474327246
4	2	209.99736749115294	140.0027378197361
4	3	209.991354286143	520.0060992339402
4	4	387.49880776366933	140.0013751696357

5	0	175.00029977368783	300.0003990655025
5	1	174.99552344813017	400.0010200135507
5	2	224.995255130473	150.00426711056497
5	3	224.98840317219606	520.0108712501617
5	4	387.498890791677	155.0029110437721

6	0	189.99977504829513	299.99908272984067
6	1	189.9926746024351	390.0014688075412
6	2	239.9924493531926	160.00556228581752
6	3	239.98509976052318	520.0159271180867
6	4	387.50007982839173	170.0054166700453

7	0	204.99960649689564	299.9980830048629
7	1	204.98937553555453	380.0016552197578
7	2	254.9901306902918	170.00664096705276
7	3	254.98179931539713	520.0215881909044
7	4	387.5021292505576	185.00779275499409

8	0	220.00006855698547	299.9967144178143
8	1	219.98648890144574	370.0014628017103
8	2	269.98874605435816	180.0079902912125
8	3	269.9787683086403	520.0276640471773
8	4	387.50457235040136	200.00868711090098

9	0	235.00075832722192	299.9945231307215
9	1	234.98444898451592	360.0014143983845
9	2	284.9874422088	190.00965833633836
9	3	284.9758364293929	520.034324070987
9	4	387.50728014023224	215.0086795127131

10	0	250.00132538322165	299.9929084159417
10	1	249.98357743856374	350.00265660780775
10	2	299.9859977346272	200.0107808553427
10	3	299.9733813388653	520.0416151605982
10	4	387.51020811286253	230.00879081283566

11	0	265.00158170369804	299.9923879067686
11	1	264.9835062234216	340.00475827066435
11	2	314.98485056538306	210.0108239800754
11	3	314.971701796368	520.0484388383268
11	4	387.51332480233464	245.00850436172436

12	0	280.0019019403491	299.9923944652092
12	1	279.983633422571	330.0064799454367
12	2	329.98356782570113	220.00989785448905
12	3	329.97052162683326	520.0550851310518
12	4	387.5164376627259	260.00815236049453

13	0	295.0020593964828	299.99289301368094
13	1	294.98364190615297	320.0074134510842
13	2	344.98185923817454	230.00839650372095
