scan	target_index	X	Y
0	0	100	300
0	1	100	450
0	2	150	100
0	3	150	520
0	4	387.5	80

1	0	115.00023779673403	300.00009211778746
1	1	114.99967362657313	439.9989989753375
1	2	165.00011008049	109.99998234480536
1	3	164.9997153257096	520.000158408024
1	4	387.4992979589631	95.0001015761209

2	0	130.00008810035112	300.00044923481045
2	1	129.99908288103572	429.99680874360155
2	2	180.0002498485295	120.0001380827753
2	3	179.99870949717106	520.0003176774724
2	4	387.4988639667263	110.00048879111672

3	0	144.99897021368986	300.0008433799472
3	1	144.99790007614382	419.99468749657717
3	2	195.00078552188083	130.00079102507374
3	3	194.9971740905204	520.0008690129423
3	4	387.4993563327309	125.00113632353352

4	0	159.99708986923184	300.00230226566543
4	1	159.99623616656422	409.9923758258138
4	2	210.00161816834517	140.00173173431907
4	3	209.995178780025	520.0024143176156
4	4	387.4996999440461	140.00179467647624

5	0	174.99455917967205	300.0054569027875
5	1	174.99496688985735	399.9906079219604
5	2	225.00175428991147	150.00187314321195
5	3	224.9930050218895	520.0047192130189
5	4	387.50023281445	155.00239459028398

6	0	189.99142490321145	300.00920220439116
6	1	189.9929671041627	389.99072524825266
6	2	240.00115611896166	160.0006943010099
6	3	239.99153748124309	520.0078839504472
6	4	387.5012096865466	170.00374435556992

7	0	204.98807461606813	300.0125848721323
7	1	204.9898880959126	379.9919967268584
7	2	255.00048087003805	169.99953373834634
7	3	254.99047026930987	520.0115837237616
7	4	387.5021821714112	185.00588017006012

8	0	219.98547225665234	300.01476484101437
8	1	219.98684944726648	369.9937822759289
8	2	269.99889876226325	179.99822483208763
8	3	269.9894351194125	520.0153360699777
8	4	387.5031857263892	200.00832786799361

9	0	234.983640802857	300.0157436025836
9	1	234.98384287705989	359.9959662864727
9	2	284.99651136542315	189.99628680504466
9	3	284.98897293546423	520.0193229175063
9	4	387.50424575239106	215.01185846642207

10	0	249.9811006812971	300.01565190451333
10	1	249.98026795366226	349.99850254813333
10	2	299.99362535458573	199.9946798085012
10	3	299.98872412219015	520.022526453339
10	4	387.5055268398756	230.01659276514124

11	0	264.97653353884476	300.01415427185697
11	1	264.97607705198965	340.0016264990777
11	2	314.99004487475855	209.99325533458125
11	3	314.98841909838507	520.0240507830521
11	4	387.5062458124395	245.0218021211538

12	0	279.97091285537596	300.011750616543
12	1	279.971735652728	330.0058210190453
12	2	329.98628179177337	219.99195309825345
12	3	329.9883002010395	520.024770218412
12	4	387.50545235283477	260.0265286810253

13	0	294.96537933104855	300.00919313024104
13	1	294.96711984477605	320.0107777742142
13	2	344.9821012416875	229.99141685365424
